year,AUS,AUT,BRA,CHN,CZE,DEU,ITA,JPN,KOR,ROE,ROW,USA
2022,1.506991267799343,0.0,7.792884806939422,27.514657943278934,1.9990536932611587,5.498513137909476,1.1947656517735996,11.911617094295579,2.8796077050526727,15.141299565848218,28.825765599745964,7.388887304880759
2023,1.59972919197161,0.0,8.031000731595904,29.652969375200424,2.3778217614580095,6.50175062272103,1.383936879971086,12.841304282143039,3.109976321456887,17.8034674929949,32.810176443262975,7.813748324911404
2024,1.6924671161438771,0.0,8.269116656252386,31.96646776780946,2.788153835337932,7.649685821688095,1.6328463907572526,13.843623281541081,3.3531431943280015,20.93713755788137,37.32880996970964,8.257081563204249
2025,1.796797280837678,0.0,8.518056032029618,34.46030567877332,3.282656591039377,8.990551306195846,1.921581423269206,14.918574092489708,3.609108323666016,24.622853126426598,42.45957365367987,8.728123128890397
2026,1.9011274455314784,0.0,8.76699540780685,37.14994078109384,3.8613300285623433,10.57257964762945,2.250141977506946,16.08068307729903,3.8906699659378337,28.958033993393897,48.31376388745066,9.226873021969848
2027,2.005457610225279,0.0,9.037581685825579,40.0456781901056,4.545216818362214,12.434356903097044,2.6483971947648124,17.344476598279172,4.197828121143452,34.05633658600712,54.95815850638826,9.753331242442602
2028,2.1329722559621467,0.0,9.308167963844308,43.1681281364777,5.334316960438987,14.6241156439838,3.1163470750428055,18.695428293120013,4.524183661049422,40.04765396395068,62.52631318122503,10.307497790308659
2029,2.260486901699014,0.0,9.589577692983788,46.537900850879275,6.281237130931115,17.19973495595192,3.663947998772372,20.14806452413167,4.876135713889193,47.102470768060385,71.12952430423802,10.889372665568018
2030,2.3880015474358816,0.0,9.870987422123267,50.16530144864489,7.385977329838597,20.22874043894065,4.311112726816405,21.71691165362426,5.260083407896216,55.39127163917201,80.92360682461502,11.508191977351784
2031,2.527108433694283,0.0,10.163220602383497,54.081245275778215,8.680101562844506,23.78830420716626,5.0677976396063515,23.416496043907898,5.66962761483704,65.13325111550301,92.06437569154387,12.173191834791051
2032,2.677807560474217,0.0,10.477100684885222,58.296037447613834,10.21621650608729,27.974891403399088,5.963871878436551,25.24681769498258,6.111167462945117,76.60443194888276,104.74103477189547,12.865900019623622
2033,2.8400989277756845,0.0,10.79098076738695,62.84574586782269,12.004843494794644,32.90426019896355,7.009291823738451,27.20787660684832,6.584702952220445,90.08083689114063,119.16504721099615,13.595552640980598
2034,3.0023902950771517,0.0,11.115684301009425,67.74582820940662,14.119631875560396,38.69216876518405,8.243882997237836,29.328725504125337,7.103032339129926,105.93590848886934,135.57013543262764,14.371385807993077
2035,3.1762739029001534,0.0,11.4403878346319,73.03235237603664,16.602666989295308,45.502607844770175,9.69751454022905,31.623890749123753,7.6533573672066595,124.58368086981294,154.23454041748246,15.19339952066106
