location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
BRA,Nickel,0,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,0,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,1,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,1,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,2,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,2,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,3,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,3,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,4,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,4,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,5,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,5,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,6,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,6,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,7,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,7,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,8,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,8,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,9,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,9,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,10,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,10,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,11,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,11,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,12,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,12,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Nickel,13,95457.169872,16.6,5750.431919999999,0.0,0.0,,5750.431919999999,95457.169872,,S1
BRA,Nickel,13,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Refrigerant,0,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Refrigerant,1,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Refrigerant,2,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Refrigerant,3,0.0,0.0,,1505.9710565092344,0.0900547374999998,16722.841,16722.841,1505.9710565092344,0.0,S1
BRA,Refrigerant,4,0.0,0.0,,14266.673728125,0.8531249999999999,16722.841000000004,16722.841000000004,14266.673728125,0.0,S1
BRA,Refrigerant,5,0.0,0.0,,14266.673728125,0.8531249999999999,16722.841000000004,16722.841000000004,14266.673728125,0.0,S1
BRA,Refrigerant,6,0.0,0.0,,19022.2316375,1.1375,16722.841,16722.841,19022.2316375,0.0,S1
BRA,Refrigerant,7,0.0,0.0,,19022.2316375,1.1375,16722.841,16722.841,19022.2316375,0.0,S1
BRA,Refrigerant,8,0.0,0.0,,19022.2316375,1.1375,16722.841,16722.841,19022.2316375,0.0,S1
BRA,Refrigerant,9,0.0,0.0,,19022.2316375,1.1375,16722.841,16722.841,19022.2316375,0.0,S1
BRA,Refrigerant,10,0.0,0.0,,19022.2316375,1.1375,16722.841,16722.841,19022.2316375,0.0,S1
BRA,Refrigerant,11,0.0,0.0,,19022.2316375,1.1375,16722.841,16722.841,19022.2316375,0.0,S1
BRA,Refrigerant,12,0.0,0.0,,28533.34745625,1.7062499999999998,16722.841000000004,16722.841000000004,28533.34745625,0.0,S1
BRA,Refrigerant,13,0.0,0.0,,28533.34745625,1.7062499999999998,16722.841000000004,16722.841000000004,28533.34745625,0.0,S1
BRA,Steel,0,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Steel,1,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Steel,2,0.0,0.0,,0.0,0.0,,,0.0,,S1
BRA,Steel,3,1252.3622474467957,2.9581496849999938,423.35999892,0.0,0.0,,423.35999892,1252.3622474467957,,S1
BRA,Steel,4,11864.134769734352,28.023750000000007,423.35999891999995,0.0,0.0,,423.35999891999995,11864.134769734352,,S1
BRA,Steel,5,13498.542611404946,31.88431275000001,423.35999892,0.0,0.0,,423.35999892,13498.542611404946,,S1
BRA,Steel,6,29437.68420633587,69.53345682500002,423.35999891999995,0.0,0.0,,423.35999891999995,29437.68420633587,,S1
BRA,Steel,7,43114.3122910625,101.838417425,423.3599989199999,0.0,0.0,,423.3599989199999,43114.3122910625,,S1
BRA,Steel,8,56124.8350568244,132.57,423.35999892,0.0,0.0,,423.35999892,56124.8350568244,,S1
BRA,Steel,9,56124.8350568244,132.57,423.35999892,0.0,0.0,,423.35999892,56124.8350568244,,S1
BRA,Steel,10,56124.8350568244,132.57,423.35999892,0.0,0.0,,423.35999892,56124.8350568244,,S1
BRA,Steel,11,56124.8350568244,132.57,423.35999892,0.0,0.0,,423.35999892,56124.8350568244,,S1
BRA,Steel,12,60980.774244436805,144.04,423.35999892000007,0.0,0.0,,423.35999892000007,60980.774244436805,,S1
BRA,Steel,13,60980.774244436805,144.04,423.35999892000007,0.0,0.0,,423.35999892000007,60980.774244436805,,S1
CHN,Aluminium,0,448595.29008,276.36,1623.2279999999998,0.0,0.0,,1623.2279999999998,448595.29008,,S1
CHN,Aluminium,1,509003.2435851883,313.57470644,1623.2279999999998,0.0,0.0,,1623.2279999999998,509003.2435851883,,S1
CHN,Aluminium,2,576314.2232934101,355.04206636000004,1623.228,0.0,0.0,,1623.228,576314.2232934101,,S1
CHN,Aluminium,3,651483.9952008586,401.35088552,1623.2279999999998,0.0,0.0,,1623.2279999999998,651483.9952008586,,S1
CHN,Aluminium,4,735614.6372969553,453.18010612,1623.2279999999998,0.0,0.0,,1623.2279999999998,735614.6372969553,,S1
CHN,Aluminium,5,829978.2068129524,511.31338716,1623.2279999999998,0.0,0.0,,1623.2279999999998,829978.2068129524,,S1
CHN,Aluminium,6,936044.1979027016,576.65601992,1623.2279999999998,0.0,0.0,,1623.2279999999998,936044.1979027016,,S1
CHN,Aluminium,7,1055511.6553906195,650.25471184,1623.228,0.0,0.0,,1623.228,1055511.6553906195,,S1
CHN,Aluminium,8,1190346.4692141362,733.3205620000001,1623.228,0.0,0.0,,1623.228,1190346.4692141362,,S1
CHN,Aluminium,9,1342825.0955504423,827.2559958,1623.2279999999998,0.0,0.0,,1623.2279999999998,1342825.0955504423,,S1
CHN,Aluminium,10,1515585.3276224418,933.68604264,1623.2279999999998,0.0,0.0,,1623.2279999999998,1515585.3276224418,,S1
CHN,Aluminium,11,1711685.7425285024,1054.49495852,1623.2279999999998,0.0,0.0,,1623.2279999999998,1711685.7425285024,,S1
CHN,Aluminium,12,1934674.886466273,1191.86884804,1623.2279999999998,0.0,0.0,,1623.2279999999998,1934674.886466273,,S1
CHN,Aluminium,13,2188672.257512674,1348.34555436,1623.228,0.0,0.0,,1623.228,2188672.257512674,,S1
CHN,Bauxite,0,38138.5872,1243.92,30.66,0.0,0.0,,30.66,38138.5872,,S1
CHN,Bauxite,1,42702.598797801606,1392.77882576,30.660000000000004,0.0,0.0,,30.660000000000004,42702.598797801606,,S1
CHN,Bauxite,2,47788.155818390405,1558.6482654400002,30.66,0.0,0.0,,30.66,47788.155818390405,,S1
CHN,Bauxite,3,53467.469400172806,1743.88354208,30.66,0.0,0.0,,30.66,53467.469400172806,,S1
CHN,Bauxite,4,59823.805014556805,1951.20042448,30.660000000000004,0.0,0.0,,30.660000000000004,59823.805014556805,,S1
CHN,Bauxite,5,66953.2706013024,2183.73354864,30.659999999999997,0.0,0.0,,30.659999999999997,66953.2706013024,,S1
CHN,Bauxite,6,74966.8910829888,2445.10407968,30.660000000000004,0.0,0.0,,30.660000000000004,74966.8910829888,,S1
CHN,Bauxite,7,83993.0346600576,2739.49884736,30.66,0.0,0.0,,30.66,83993.0346600576,,S1
CHN,Bauxite,8,94180.23052368002,3071.7622480000005,30.66,0.0,0.0,,30.66,94180.23052368002,,S1
CHN,Bauxite,9,105700.472124912,3447.5039832,30.66,0.0,0.0,,30.66,105700.472124912,,S1
CHN,Bauxite,10,110376.0,3600.0,30.66,2272.190948153279,134.74417055999993,47.522999999999996,28.549430893685443,106624.82060299728,26.717296822848184,S1
CHN,Bauxite,11,110376.0,3600.0,30.66,11978.441592499157,617.9798340799998,50.0432240664159,23.408283809650012,98735.6690595251,5.825432807786356,S1
CHN,Bauxite,12,110376.0,3600.0,30.66,24503.379585506813,1167.4753921600004,51.6483478059199,20.579607845856643,98112.77398542441,3.083576771018251,S1
CHN,Bauxite,13,110376.0,3600.0,30.66,38769.99932566299,1793.3822174400002,52.27836944106985,19.440360659076294,104849.29547928224,2.007380225470783,S1
CHN,Compressor,0,1495200.0,53.4,28000.0,0.0,0.0,,28000.0,1495200.0,,S1
CHN,Compressor,1,1495200.0,53.4,28000.0,0.0,0.0,,28000.0,1495200.0,,S1
CHN,Compressor,2,1473840.0,53.4,27600.0,0.0,0.0,,27600.0,1473840.0,,S1
CHN,Compressor,3,1457820.0,53.4,27300.0,0.0,0.0,,27300.0,1457820.0,,S1
CHN,Compressor,4,1441800.0,53.4,27000.0,0.0,0.0,,27000.0,1441800.0,,S1
CHN,Compressor,5,1677601.5573,62.831519,32704.323403354294,0.0,0.0,,32704.323403354294,2054862.3173,,S1
CHN,Compressor,6,1946671.848,73.73756999999999,32316.143425936054,0.0,0.0,,32316.143425936054,2382913.8879999993,,S1
CHN,Compressor,7,2256810.8327999995,86.46784799999999,31989.022703560287,0.0,0.0,,31989.022703560287,2766021.9527999996,,S1
CHN,Compressor,8,2422620.0,93.9,28965.985942492018,0.0,0.0,,28965.985942492018,2719906.0800000005,,S1
CHN,Compressor,9,2590800.0,101.6,28531.496062992122,0.0,0.0,,28531.496062992122,2898799.9999999995,,S1
CHN,Compressor,10,2851128.0,113.14,29279.901007601202,0.0,0.0,,29279.901007601202,3312728.0,,S1
CHN,Compressor,11,3037053.0,121.97,27795.79404771665,0.0,0.0,,27795.79404771665,3390252.9999999995,,S1
CHN,Compressor,12,3247555.9999999995,131.48,27593.215698205044,0.0,0.0,,27593.215698205044,3627955.999999999,,S1
CHN,Compressor,13,3458456.0,141.74,27295.442359249333,0.0,0.0,,27295.442359249333,3868856.000000001,,S1
CHN,Copper,0,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,0,12599.73488399998,75.22624999999988,167.4912,0.0,0.0,,167.4912,12599.73488399998,,S1
CHN,Copper,1,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,1,21106.65387752683,126.01649446374992,167.4912,0.0,0.0,,167.4912,21106.65387752683,,S1
CHN,Copper,2,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,2,30585.68798689443,182.61071618624996,167.49120000000002,0.0,0.0,,167.49120000000002,30585.68798689443,,S1
CHN,Copper,3,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,3,41171.43246710815,245.8125111475,167.4912,0.0,0.0,,167.4912,41171.43246710815,,S1
CHN,Copper,4,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,4,53019.08688439318,316.5484926037498,167.4912,0.0,0.0,,167.4912,53019.08688439318,,S1
CHN,Copper,5,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,5,63646.65600000001,380.0,167.49120000000002,0.0,0.0,,167.49120000000002,63646.65600000001,,S1
CHN,Copper,6,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,6,63646.65600000001,380.0,167.49120000000002,0.0,0.0,,167.49120000000002,63646.65600000001,,S1
CHN,Copper,7,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,7,63646.65600000001,380.0,167.49120000000002,0.0,0.0,,167.49120000000002,63646.65600000001,,S1
CHN,Copper,8,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,8,63646.65600000001,380.0,167.49120000000002,0.0,0.0,,167.49120000000002,63646.65600000001,,S1
CHN,Copper,9,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,9,63646.65600000001,380.0,167.49120000000002,0.0,0.0,,167.49120000000002,63646.65600000001,,S1
CHN,Copper,10,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,10,63646.65600000001,380.0,167.49120000000002,0.0,0.0,,167.49120000000002,63646.65600000001,,S1
CHN,Copper,11,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,11,63646.65600000001,380.0,167.49120000000002,0.0,0.0,,167.49120000000002,63646.65600000001,,S1
CHN,Copper,12,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,12,63646.65600000001,380.0,167.49120000000002,0.0,0.0,,167.49120000000002,63646.65600000001,,S1
CHN,Copper,13,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Copper,13,63646.65600000001,380.0,167.49120000000002,0.0,0.0,,167.49120000000002,63646.65600000001,,S1
CHN,Copper_ore,0,143649.49833464975,75.22624999999988,1909.5661199999997,254.8882476793002,162.15250000000012,1.5719045200000001,192.50753669067598,45697.1984252118,0.4639228504031688,S1
CHN,Copper_ore,1,240636.8283891444,126.01649446374992,1909.5661199999997,190.52162184761028,121.17825553625008,1.5722426519881396,496.63980423526056,122766.75224798417,1.039926626324906,S1
CHN,Copper_ore,2,348707.2367781985,182.61071618624996,1909.56612,120.89250159825276,76.85403381375002,1.5730143962414083,946.0059190471783,245455.18928409633,2.37607197858727,S1
CHN,Copper_ore,3,469395.24315938825,245.8125111475,1909.5661199999997,56.06872000876304,35.58877500000002,1.575460802142333,1457.12906836629,410037.99392118247,6.907023665397302,S1
CHN,Copper_ore,4,604470.2768131912,316.5484926037498,1909.56612,0.1621525000000001,0.0,,1909.56612,604470.2768131912,,S1
CHN,Copper_ore,5,725635.1256,380.0,1909.5661200000002,0.1621525000000001,0.0,,1909.5661200000002,725635.1256,,S1
CHN,Copper_ore,6,725635.1256,380.0,1909.5661200000002,41.90191281508383,26.570526587499938,1.5770072406015665,1668.1375672495558,678215.569137043,14.301560744331292,S1
CHN,Copper_ore,7,725635.1256,380.0,1909.5661200000002,152.16616790059695,96.76209690999994,1.5725803053041447,1213.169940903809,578393.4449334807,3.927157555850039,S1
CHN,Copper_ore,8,725635.1256,380.0,1909.5661200000002,216.54030835238504,137.741125,1.5720817464819241,1028.7824386945542,532642.977189962,2.7587984343818883,S1
CHN,Copper_ore,9,725635.1256,380.0,1909.5661200000002,283.25247879043997,180.19699999999995,1.5719045200000004,878.821593343043,492313.22012599255,2.1088031432265804,S1
CHN,Copper_ore,10,725635.1256,380.0,1909.5661200000002,362.44043068731906,230.574075,1.5719045200000004,739.872313300983,451746.8533118579,1.6480603901370958,S1
CHN,Copper_ore,11,725635.1256,380.0,1909.5661200000002,382.20196239020953,243.1457875,1.5719045200000001,710.3443146802773,442648.0673675892,1.56284837959613,S1
CHN,Copper_ore,12,725635.1256,380.0,1909.5661200000002,527.7267108121918,280.74516088999997,1346.054244771404,874.5952587040514,577884.5849260396,1.3535406943270147,S1
CHN,Copper_ore,13,725635.1256,380.0,1909.5661200000002,680.8240992922098,300.0672725500001,3045.292221494284,1189.0825796871945,808656.1468045886,1.2663826906904043,S1
CHN,HEX,0,602316.0,39.6,15210.0,0.0,0.0,,15210.0,602316.0,,S1
CHN,HEX,1,634200.0,42.0,16357.142857142857,0.0,0.0,,16357.142857142857,687000.0,,S1
CHN,HEX,2,666000.0,45.0,16266.666666666666,0.0,0.0,,16266.666666666666,732000.0,,S1
CHN,HEX,3,700800.0,48.0,15975.0,44758.27832,2.0,68567.43424967214,14832.267894799477,741613.3947399738,24.0,S1
CHN,HEX,4,739500.0,51.0,15794.117647058823,53709.933983999974,2.4,59920.23727461939,14527.360661077379,775761.059301532,21.25,S1
CHN,HEX,5,777600.0,54.0,15622.222222222223,197641.79269518403,8.831519,53238.89900711633,12591.01510963002,791112.6050900057,6.11446343488589,S1
CHN,HEX,6,823600.0,58.0,15717.241379310344,352193.269070241,15.737569999999993,49079.13916,11959.820361523345,881888.0910952529,3.6854482617074953,S1
CHN,HEX,7,874200.0,62.0,15519.354838709678,547569.3753377276,24.467847999999993,48779.139160000006,11884.844056752241,1027656.889402956,2.5339375984353025,S1
CHN,HEX,8,924000.0,66.0,15333.333333333334,624377.9825640002,27.9,48379.13916000002,11846.242259573673,1112362.148173968,2.3655913978494625,S1
CHN,HEX,9,966000.0,70.0,15057.142857142857,707180.7974559999,31.6,48079.13916,11798.420663053508,1198719.5393662364,2.2151898734177213,S1
CHN,HEX,10,1013800.0,74.0,14889.18918918919,805247.7875240002,35.9,47843.67096167132,11855.810814207936,1302953.6084814523,2.0612813370473537,S1
CHN,HEX,11,1074400.0,79.0,14992.405063291139,696515.4000440002,30.9,47640.951457734634,11513.126488664904,1265292.601104273,2.55663430420712,S1
CHN,HEX,12,1125600.0,84.0,14709.52380952381,715382.9393146225,31.782521000000003,47308.690840308824,11307.091971713582,1309163.6136638592,2.6429621489119755,S1
CHN,HEX,13,1197000.0,90.0,14766.666666666666,611751.2822067371,26.935195000000036,47211.96782524635,11252.326184268719,1315792.956561069,3.3413531997819166,S1
CHN,HP,0,2130819.002858,39.45,54013.15596598225,0.0,0.0,,54013.15596598225,2130819.002858,,S1
CHN,HP,1,2178055.139914,41.85,52044.328313357226,0.0,0.0,,52044.328313357226,2178055.139914,,S1
CHN,HP,2,2234600.311234,44.85,49823.86424156076,0.0,0.0,,49823.86424156076,2234600.311234,,S1
CHN,HP,3,2342419.522,50.0,46848.390439999996,0.0,0.0,,46848.390439999996,2342419.522,,S1
CHN,HP,4,2485684.0494959997,53.4,49757.37920404494,0.0,0.0,,49757.37920404494,2657044.0494959997,,S1
CHN,HP,5,2912139.774550278,62.831519,53913.83792822641,0.0,0.0,,53913.83792822641,3387488.332150278,,S1
CHN,HP,6,3395496.41345683,73.73756999999999,53502.73115667942,0.0,0.0,,53502.73115667942,3945161.3838568297,,S1
CHN,HP,7,3955764.870810573,86.46784799999999,53168.55904648596,0.0,0.0,,53168.55904648596,4597370.882010573,,S1
CHN,HP,8,4276993.862316,93.9,49537.53272753994,0.0,0.0,,49537.53272753994,4651574.323116001,,S1
CHN,HP,9,4597236.468704,101.6,49068.075479370076,0.0,0.0,,49068.075479370076,4985316.468703999,,S1
CHN,HP,10,4950818.109356,109.9,48854.7598667516,0.0,0.0,,48854.7598667516,5369138.109356001,,S1
CHN,HP,11,4917848.109356,109.9,44748.390439999996,0.0,0.0,,44748.390439999996,4917848.109356,,S1
CHN,HP,12,5157924.9516354995,115.782521,47109.045155749365,0.0,0.0,,47109.045155749365,5454404.010035499,,S1
CHN,HP,13,5174194.164537537,116.93519500000004,44745.202110772014,0.0,0.0,,44745.202110772014,5232288.934137539,,S1
CHN,Iron,0,38891.04422643696,1748.4685484120005,22.24291896,0.0,0.0,,22.24291896,38891.04422643696,,S1
CHN,Iron,1,40739.4811693773,1831.570813284,22.242918959999997,0.0,0.0,,22.242918959999997,40739.4811693773,,S1
CHN,Iron,2,44740.268004848294,2011.4387003480003,22.24291896,0.0,0.0,,22.24291896,44740.268004848294,,S1
CHN,Iron,3,50392.80093653137,2265.5660000000003,22.24291896,0.0,0.0,,22.24291896,50392.80093653137,,S1
CHN,Iron,4,54729.29940397345,2460.52685362,22.24291896,0.0,0.0,,22.24291896,54729.29940397345,,S1
CHN,Iron,5,61557.91160288595,2767.5284756280007,22.242918959999997,0.0,0.0,,22.242918959999997,61557.91160288595,,S1
CHN,Iron,6,68931.64557438572,3099.03775212,22.24291896,0.0,0.0,,22.24291896,68931.64557438572,,S1
CHN,Iron,7,77781.29064029777,3496.901228664,22.242918959999997,0.0,0.0,,22.242918959999997,77781.29064029777,,S1
CHN,Iron,8,85118.79922091277,3826.781879392001,22.24291896,0.0,0.0,,22.24291896,85118.79922091277,,S1
CHN,Iron,9,93660.37268882353,4210.795033568001,22.24291896,0.0,0.0,,22.24291896,93660.37268882353,,S1
CHN,Iron,10,105918.2621003,4761.886796008001,22.242918959999997,0.0,0.0,,22.242918959999997,105918.2621003,,S1
CHN,Iron,11,108938.27801482726,4897.661058368,22.24291896,0.0,0.0,,22.24291896,108938.27801482726,,S1
CHN,Iron,12,115610.56826848848,5197.634738336001,22.24291896,0.0,0.0,,22.24291896,115610.56826848848,,S1
CHN,Iron,13,122085.32004929445,5488.727458336,22.24291896,0.0,0.0,,22.24291896,122085.32004929445,,S1
CHN,Nickel,0,115125.91728,22.0,5232.9962399999995,9.051333772800009,3.520000000000003,3958.574261640001,3964.2804259051595,101168.43646909969,6.249999999999995,S1
CHN,Nickel,0,0.0,0.0,,9.051333772800009,3.520000000000003,3958.574261640001,3958.574261640001,13934.181400972817,0.0,S1
CHN,Nickel,1,115125.91728,22.0,5232.9962399999995,16.456970495999997,6.4,3958.574261640001,3341.2435304463093,94891.31626467517,3.4375,S1
CHN,Nickel,1,0.0,0.0,,16.456970495999997,6.4,3958.574261640001,3958.574261640001,25334.875274496007,0.0,S1
CHN,Nickel,2,115125.91728,22.0,5232.9962399999995,25.697531832000006,10.0,3915.3411371832008,2855.765911990547,91384.5091836975,2.2,S1
CHN,Nickel,2,0.0,0.0,,25.697531832000006,10.0,3915.3411371832008,3915.3411371832008,39153.41137183201,0.0,S1
CHN,Nickel,3,115125.91728,22.0,5232.9962399999995,36.45148741199999,13.599999999999994,3913.9420090155877,2569.6667830352253,91480.137476054,1.61764705882353,S1
CHN,Nickel,3,0.0,0.0,,36.45148741199999,13.599999999999994,3913.9420090155877,3913.9420090155877,53229.61132261197,0.0,S1
CHN,Nickel,4,115125.91728,22.0,5232.9962399999995,47.64572672399999,17.199999999999996,3970.9487084839534,2412.754871718745,94579.9909713748,1.2790697674418607,S1
CHN,Nickel,4,0.0,0.0,,47.64572672399999,17.199999999999996,3970.9487084839534,3970.9487084839534,68300.31778592398,0.0,S1
CHN,Nickel,5,115125.91728,22.0,5232.9962399999995,58.83996603599999,20.799999999999997,4008.2223196748073,2329.290486365681,99693.63281645114,1.057692307692308,S1
CHN,Nickel,5,0.0,0.0,,58.83996603599999,20.799999999999997,4008.2223196748073,4008.2223196748073,83371.02424923598,0.0,S1
CHN,Nickel,6,115125.91728,22.0,5232.9962399999995,74.37150332639999,25.599999999999994,4076.552661598688,2296.968669437768,109335.70866523773,0.8593750000000002,S1
CHN,Nickel,6,0.0,0.0,,74.37150332639999,25.599999999999994,4076.552661598688,4076.552661598688,104359.74813692638,0.0,S1
CHN,Nickel,7,115125.91728,22.0,5232.9962399999995,90.66594690086053,30.39999999999999,4112.937801765223,2306.7503274282344,120873.71715723947,0.723684210526316,S1
CHN,Nickel,7,0.0,0.0,,90.66594690086053,30.39999999999999,4112.937801765223,4112.937801765223,125033.30917366275,0.0,S1
CHN,Nickel,8,115125.91728,22.0,5232.9962399999995,109.13036479200001,35.2,4165.489331817956,2351.5752854221846,134510.10632614896,0.625,S1
CHN,Nickel,8,0.0,0.0,,109.13036479200001,35.2,4165.489331817956,4165.489331817956,146625.22447999206,0.0,S1
CHN,Nickel,9,115125.91728,22.0,5232.9962399999995,124.05601720800001,40.0,4167.9874941102,2393.7435407742764,148412.09952800514,0.55,S1
CHN,Nickel,9,0.0,0.0,,124.05601720800001,40.0,4167.9874941102,4167.9874941102,166719.49976440798,0.0,S1
CHN,Nickel,10,115125.91728,22.0,5232.9962399999995,138.981669624,44.8,4169.95033591125,2443.173675630919,163204.0015321454,0.4910714285714286,S1
CHN,Nickel,10,0.0,0.0,,138.981669624,44.8,4169.95033591125,4169.95033591125,186813.77504882397,0.0,S1
CHN,Nickel,11,115125.91728,22.0,5232.9962399999995,157.638735144,50.8,4171.8822668177945,2509.3014946112853,182677.14880770157,0.4330708661417323,S1
CHN,Nickel,11,0.0,0.0,,157.638735144,50.8,4171.8822668177945,4171.8822668177945,211931.61915434396,0.0,S1
CHN,Nickel,12,115125.91728,22.0,5232.9962399999995,176.62022025599998,56.8,4186.307350920001,2582.970832795251,203538.10162426578,0.38732394366197187,S1
CHN,Nickel,12,0.0,0.0,,176.62022025599998,56.8,4186.307350920001,4186.307350920001,237782.25753225604,0.0,S1
CHN,Nickel,13,115125.91728,22.0,5232.9962399999995,199.00869888,64.0,4186.307350919999,2660.8822457447695,228835.8731340502,0.34375,S1
CHN,Nickel,13,0.0,0.0,,199.00869888,64.0,4186.307350919999,4186.307350919999,267923.67045887996,0.0,S1
CHN,Refrigerant,0,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,1,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,2,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,3,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,4,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,5,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,6,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,7,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,8,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,9,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,10,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,11,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,12,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Refrigerant,13,0.0,0.0,,0.0,0.0,,,0.0,,S1
CHN,Steel,0,401061.55139069975,837.6390000000001,478.79999783999995,0.0,0.0,,478.79999783999995,401061.55139069975,,S1
CHN,Steel,1,414241.95773123926,865.167,478.79999783999995,0.0,0.0,,478.79999783999995,414241.95773123926,,S1
CHN,Steel,2,430717.46565691376,899.5770000000002,478.79999783999995,0.0,0.0,,478.79999783999995,430717.46565691376,,S1
CHN,Steel,3,459000.4209293213,958.6475,478.7999978399999,0.0,0.0,,478.7999978399999,459000.4209293213,,S1
CHN,Steel,4,477672.6632450858,997.6455,478.7999978400001,0.0,0.0,,478.7999978400001,477672.6632450858,,S1
CHN,Steel,5,562039.3074244234,1173.8498537175,478.79999784000006,0.0,0.0,,478.79999784000006,562039.3074244234,,S1
CHN,Steel,6,659595.9071745492,1377.602151525,478.7999978399999,0.0,0.0,,478.7999978399999,659595.9071745492,,S1
CHN,Steel,7,773470.547551147,1615.4355702599996,478.79999784000006,0.0,0.0,,478.79999784000006,773470.547551147,,S1
CHN,Steel,8,839952.4921107407,1754.2867500000002,478.79999784,0.0,0.0,,478.79999784,839952.4921107407,,S1
CHN,Steel,9,908830.3855000132,1898.142,478.79999783999995,0.0,0.0,,478.79999783999995,908830.3855000132,,S1
CHN,Steel,10,994264.2252145974,2076.5752500000003,478.7999978399999,0.0,0.0,,478.7999978399999,994264.2252145974,,S1
CHN,Steel,11,1024757.2614270349,2140.261625,478.79999783999995,0.0,0.0,,478.79999783999995,1024757.2614270349,,S1
