node,2022
AUS, 113400
AUT, 142800
BRA, 113400
CHN, 50400
CZE, 143000
DEU, 142800
ITA, 142800
JPN, 113400
KOR, 113400
ROE, 142800
ROW, 113400
USA, 147000
