year,AUS,AUT,BRA,CHN,CZE,DEU,ITA,JPN,KOR,ROE,ROW,USA
2022,2.0028847614672394,1.053351735088329,0.0,56.357847668914765,1.6547440129857434,4.370305181733414,3.7252018232702624,12.607265376342328,3.749931517921625,10.836679506211983,13.876872707508774,49.5670918957386
2023,2.0982602262990127,1.1235751840942176,0.0,60.97919117776578,1.6547440129857434,4.573575190186132,3.911461914433776,13.577055020676355,4.02166568588696,11.455918335138382,12.594136574881912,53.794873263316305
2024,2.1936356911307855,1.1937986331001063,11.006163262271839,65.93868177263028,1.7820320139846466,4.878480202865206,4.1908520511790455,14.685386042772382,4.347746687445362,12.15256201768058,11.428012817948401,58.31422575969248
2025,2.2890111559625588,1.2640220821059949,11.006163262271839,71.34903514884608,1.90932001498355,5.081750211317924,4.3771121423425585,15.793717064868412,4.6738276890037636,12.84920570022278,10.495113812401593,63.27093494926633
2026,2.3843866207943325,1.3342455311118835,11.006163262271839,77.21025130641323,2.0366080159824533,5.386655223996999,4.656502279087828,17.040589464726445,4.999908690562166,13.62325423638078,9.445602431161433,68.51921526763866
2027,2.479762085626106,1.404468980117772,11.115135175759677,83.52233024533167,2.1638960169813566,5.691560236676074,4.935892415833098,18.287461864584476,5.380336525713635,14.397302772538778,8.629315801307976,74.3506378436079
2028,2.575137550457879,1.4746924291236607,11.115135175759677,90.39798766093928,2.2911840179802603,6.098100253581508,5.215282552578367,19.672875642204513,5.815111194458171,15.248756162312574,7.813029171454519,80.61941711277484
2029,2.670513015289652,1.5449158781295493,11.115135175759677,97.83722355323603,2.4184720189791635,6.403005266260584,5.494672689323638,21.196830797586554,6.2498858632027074,16.100209552086373,7.113354917294413,87.32555307513948
2030,2.7658884801214256,1.6853627761413266,11.22410708924752,105.84003792222192,2.545760019978067,6.809545283166018,5.867192871650663,22.859327330730597,6.739007365540311,17.02906779547597,6.530293038827658,94.76061685950027
2031,2.861263944953199,1.7555862251472152,11.22410708924752,114.51914646323479,2.67304802097697,7.216085300071451,6.23971305397769,24.660365241636644,7.228128867877914,18.035330892481372,5.947231160360903,102.77882290145799
2032,2.956639409784972,1.8258096741531038,11.22410708924752,123.87454917627466,2.8003360219758737,7.622625316976885,6.5191031907229595,26.461403152542694,7.825944037401651,19.118998843102567,5.3641692818941475,111.38017120101263
2033,3.1473903394485183,1.9662565721648808,11.22410708924752,134.01896175667932,2.9276240229747765,8.02916533388232,6.984753418631742,28.539523818972746,8.42375920692539,20.20266679372377,4.897719779120743,120.85623288696266
2034,3.242765804280292,2.106703470176658,11.33307900273536,145.0650998997866,3.1822000249725835,8.537340355014113,7.357273600958768,30.756185863164802,9.021574376449127,21.363739597960766,4.431270276347339,131.06122239490884
2035,3.3381412691120653,2.176926919182547,11.33307900273536,156.90024791025868,3.3094880259714867,9.045515376145904,7.822923828867552,33.11138928511886,9.728083213158996,22.602217255813564,4.081433149267286,141.99513972485119
