location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
ROW,1,5040548.546567166,654.2750476000001,148274.03647442837,188.88033144000002,5188822.583041594,843.1553790400001,6154.0526361220445,0.029416250057825447,0.28868643567081986
ROW,2,5008143.151650685,667.6977644000002,183674.34807264825,218.22769136,5191817.499723333,885.9254557600002,5860.332227692316,0.03667513937018936,0.3268360371943158
ROW,3,5012593.434507039,683.0378908000002,224914.67956203656,252.41651051999997,5237508.114069076,935.4544013200002,5598.891946714386,0.04486992262602196,0.3695497920684313
ROW,4,5017383.003911833,700.5643148000001,272814.0063292277,292.12573112,5290197.010241061,992.6900459200001,5329.152873028197,0.054373765390548535,0.4169863136739947
ROW,5,5094851.995118489,798.7524518225,328299.53732377564,326.96748444875004,5423151.532442264,1125.71993627125,4817.496215271361,0.06443750233340008,0.40934770679290416
ROW,6,5425903.997233061,1009.2970409949999,375728.263581625,311.484,5801632.260814686,1320.7810409949998,4392.576877424038,0.06924712707287625,0.3086147955937018
ROW,7,5802531.434826045,1229.5837995949998,375728.263581625,311.484,6178259.6984076705,1541.0677995949998,4009.0771476967775,0.06475247360601141,0.2533247429761164
ROW,8,6248084.223482251,1582.8365889999995,375728.263581625,311.484,6623812.487063876,1894.3205889999995,3496.669215088111,0.06013495499460793,0.19678847593281157
ROW,9,7112720.313669346,2078.4179401000006,438400.2874273666,363.4399958,7551120.601096713,2441.8579359000005,3092.3668777289377,0.061636092534784685,0.174863769595115
ROW,10,8116062.553967604,2455.815760415,521090.1545022595,431.99106728,8637152.708469864,2887.8068276950003,2990.9039017557475,0.06420479771284171,0.17590532410582757
ROW,11,9291831.852899324,3220.774198612501,622839.7920142922,516.3429585200001,9914671.644913616,3737.1171571325012,2653.0267123124304,0.06703089357131962,0.16031641048988748
ROW,12,11034767.366882807,4324.370625,711008.4194856249,589.4359999999999,11745775.786368432,4913.806624999999,2390.361827958265,0.06443347610747834,0.13630561557151452
ROW,13,12331074.76031416,5212.7461,774848.1003336249,642.36,13105922.860647785,5855.1061,2238.374956287775,0.0628370288393162,0.1232287143239146
USA,0,4071481.255791453,1044.4074,714643.2521526787,405.741,4786124.507944132,1450.1484,3300.437739988633,0.17552414152371176,0.388489204500083
USA,1,4047455.10885875,1048.934042208,859743.147102527,409.12853776,4907198.2559612775,1458.062579968,3365.5607951127695,0.21241573383254803,0.39004219645573407
USA,2,4255473.481781009,1262.1444874800004,1076827.2915126367,447.2108106,5332300.773293645,1709.3552980800005,3119.4806482204413,0.2530452360055504,0.35432616078124446
USA,3,4236080.730205558,1269.4080000000001,1270878.4557873902,451.53540399999997,5506959.185992949,1720.943404,3199.965305769549,0.30001280351560256,0.3557054973657011
USA,4,4614412.340906318,1470.2858541659998,1534552.1255700241,488.10882276999996,6148964.466476343,1958.3946769359998,3139.7983965605367,0.3325563500180442,0.3319822613996876
USA,5,4817682.563253791,1584.9264954900002,1741363.1311735322,510.74008155,6559045.6944273235,2095.6665770400004,3129.8135716281595,0.3614524428104789,0.3222484342354932
USA,6,5001243.576950322,1693.5690523260002,1986495.1808279178,532.70634497,6987738.757778239,2226.2753972960004,3138.757570723478,0.3972002463513786,0.31454657502058425
USA,7,5239011.072947329,1828.539330054,2262359.6083057923,559.37460113,7501370.681253121,2387.913931184,3141.3907274010144,0.43182951454100454,0.3059133549582883
USA,8,5429121.212435078,1940.5525499880005,2546123.7385571245,582.63704186,7975244.950992202,2523.1895918480004,3160.7791094093254,0.46897529801423116,0.3002428570479077
USA,9,5741864.914126768,2116.105631142,2930446.2252809983,616.81183349,8672311.139407765,2732.9174646320002,3173.2795635581083,0.5103648847730974,0.2914844251688536
USA,10,6203757.415441368,2370.631272204,3491397.824113105,664.48445538,9695155.239554472,3035.115727584,3194.3280288926476,0.562787612459329,0.28029852772600183
USA,11,6573425.972700148,2579.579188986,4028968.9276645915,705.76966767,10602394.90036474,3285.348856656,3227.174757677458,0.6129176694766402,0.27359876009366824
USA,12,7330102.23972062,2992.3578,4976396.9153598305,787.329,12306499.15508045,3779.6868000000004,3255.957386490449,0.6788987046310968,0.26311325470503555
USA,13,7733347.179195181,3183.718,5513835.21894572,872.8088000000004,13247182.3981409,4056.5268,3265.646463408278,0.7129946569293365,0.2741476474989306
TOTAL,0,28191664.96266491,9257.622000000001,1731625.8734692377,2697.6615285432504,29923290.83613415,11955.283528543252,2502.9344360334294,0.06142332763114499,0.29139897141439236
TOTAL,1,28569475.3727993,10025.884610522,2104484.55728232,2862.4238136427502,30673959.93008162,12888.30842416475,2379.983386537361,0.07366199518266192,0.28550336701847573
TOTAL,2,28919263.21356058,10881.939252118002,2570083.924031037,3047.8200627642505,31489347.137591615,13929.759314882253,2260.5808489418105,0.08887100286932256,0.28008059888507825
TOTAL,3,29470141.771796938,11837.941265876001,3118601.051469759,3241.577629405,32588742.823266696,15079.518895281,2161.126163876823,0.10582239731382204,0.2738295077328317
TOTAL,4,30360227.828191712,12907.906774906,3739058.7427683873,3460.8596738437504,34099286.5709601,16368.766448749751,2083.1921988577583,0.12315647840087666,0.2681193577080939
TOTAL,5,31624477.20129504,14108.013682158002,4435401.016353326,3570.1187504225004,36059878.217648365,17678.132432580504,2039.8013396025142,0.14025215304339303,0.25305608789829337
