location,time_operation,commodity,weighted_cost_per_unit,conversion_factor,levelized_cost_per_kw,scenario
BRA,6,Refrigerant,16722.841,0.56875,9.51111581875,
BRA,7,Refrigerant,16722.841,0.56875,9.51111581875,
BRA,8,Refrigerant,16722.841,0.56875,9.51111581875,
BRA,9,Refrigerant,16722.841,0.56875,9.51111581875,
BRA,10,Refrigerant,16722.841,0.56875,9.51111581875,
BRA,11,Refrigerant,16722.841,0.56875,9.51111581875,
BRA,12,Refrigerant,16722.841,0.56875,9.51111581875,
BRA,13,Refrigerant,16722.841,0.56875,9.51111581875,
BRA,3,Steel,423.35999891999995,18.68125,7.908893979824249,
BRA,4,Steel,423.35999891999995,18.68125,7.908893979824249,
BRA,5,Steel,423.35999892,18.68125,7.90889397982425,
BRA,6,Steel,423.35999891999995,18.68125,7.908893979824249,
BRA,7,Steel,423.3599989199999,18.68125,7.908893979824247,
BRA,8,Steel,423.35999892,18.68125,7.90889397982425,
BRA,9,Steel,423.35999892,18.68125,7.90889397982425,
BRA,10,Steel,423.35999892,18.68125,7.90889397982425,
BRA,11,Steel,423.35999892,18.68125,7.90889397982425,
BRA,12,Steel,423.35999892,18.68125,7.90889397982425,
BRA,13,Steel,423.35999892,18.68125,7.90889397982425,
CHN,0,Aluminium,1623.2279999999998,4.0375,6.553783049999999,
CHN,1,Aluminium,1623.2279999999998,4.0375,6.553783049999999,
CHN,2,Aluminium,1623.228,4.0375,6.55378305,
CHN,3,Aluminium,1623.2279999999998,4.0375,6.553783049999999,
CHN,4,Aluminium,1623.2279999999998,4.0375,6.553783049999999,
CHN,5,Aluminium,1623.2279999999998,4.0375,6.553783049999999,
CHN,6,Aluminium,1623.2279999999998,4.0375,6.553783049999999,
CHN,7,Aluminium,1623.228,4.0375,6.55378305,
CHN,8,Aluminium,1623.228,4.0375,6.55378305,
CHN,9,Aluminium,1623.2279999999998,4.0375,6.553783049999999,
CHN,10,Aluminium,1623.2279999999996,4.0375,6.553783049999998,
CHN,11,Aluminium,1623.2279999999998,4.0375,6.553783049999999,
CHN,12,Aluminium,1623.2279999999998,4.0375,6.553783049999999,
CHN,13,Aluminium,1623.228,4.0375,6.55378305,
CHN,0,Bauxite,30.66,16.15,0.49515899999999996,
CHN,1,Bauxite,30.660000000000004,16.15,0.495159,
CHN,2,Bauxite,30.66,16.15,0.49515899999999996,
CHN,3,Bauxite,30.66,16.15,0.49515899999999996,
CHN,4,Bauxite,30.660000000000004,16.15,0.495159,
CHN,5,Bauxite,30.659999999999997,16.15,0.4951589999999999,
CHN,6,Bauxite,30.660000000000004,16.15,0.495159,
CHN,7,Bauxite,30.66,16.15,0.49515899999999996,
CHN,8,Bauxite,30.66,16.15,0.49515899999999996,
CHN,9,Bauxite,30.66,16.15,0.49515899999999996,
CHN,10,Bauxite,28.54943089368545,16.15,0.46107330893301995,
CHN,11,Bauxite,23.408283809649998,16.15,0.37804378352584744,
CHN,12,Bauxite,20.866503730119906,16.15,0.33699403524143645,
CHN,13,Bauxite,19.829391489990456,16.15,0.3202446725633458,
CHN,0,Compressor,28000.0,1.0,28.0,
CHN,1,Compressor,28000.0,1.0,28.0,
CHN,2,Compressor,27600.0,1.0,27.6,
CHN,3,Compressor,27300.0,1.0,27.3,
CHN,4,Compressor,27000.0,1.0,27.0,
CHN,5,Compressor,32704.323403354294,1.0,32.704323403354294,
CHN,6,Compressor,32405.135086148362,1.0,32.40513508614836,
CHN,7,Compressor,31975.905388357598,1.0,31.9759053883576,
CHN,8,Compressor,28883.758040468587,1.0,28.883758040468585,
CHN,9,Compressor,28531.496062992122,1.0,28.531496062992122,
CHN,10,Compressor,29279.901007601202,1.0,29.2799010076012,
CHN,11,Compressor,27795.79404771665,1.0,27.795794047716647,
CHN,12,Compressor,27593.215698205044,1.0,27.593215698205043,
CHN,13,Compressor,27295.442359249333,1.0,27.295442359249332,
CHN,0,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,1,Copper,167.4912,5.51666667,0.923993120558304,
CHN,2,Copper,167.49120000000005,5.51666667,0.9239931205583044,
CHN,3,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,4,Copper,167.4912,5.51666667,0.923993120558304,
CHN,5,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,6,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,7,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,8,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,9,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,10,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,11,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,12,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,13,Copper,167.49120000000002,5.51666667,0.9239931205583041,
CHN,0,Copper_ore,192.50753669067632,5.51666667,1.0619999113852563,
CHN,1,Copper_ore,496.63980423526084,5.51666667,2.7397962550199884,
CHN,2,Copper_ore,946.0059190471786,5.51666667,5.2187993232302885,
CHN,3,Copper_ore,1457.1290683662894,5.51666667,8.03849536534446,
CHN,4,Copper_ore,1909.56612,5.51666667,10.534439768365221,
CHN,5,Copper_ore,1909.5661200000002,5.51666667,10.534439768365223,
CHN,6,Copper_ore,1659.4385974221204,5.51666667,9.15456960131016,
CHN,7,Copper_ore,1207.772912477211,5.51666667,6.662880571191859,
CHN,8,Copper_ore,1028.7824386945542,5.51666667,5.6754497902275665,
CHN,9,Copper_ore,878.821593343043,5.51666667,4.84816579287186,
CHN,10,Copper_ore,739.872313300983,5.51666667,4.081628930843331,
CHN,11,Copper_ore,633.3827121678794,5.51666667,3.4941612975707437,
CHN,12,Copper_ore,680.6175977502659,5.51666667,3.754740416524359,
CHN,13,Copper_ore,750.0312691830496,5.51666667,4.137672504159928,
CHN,0,HEX,15210.0,1.0,15.21,
CHN,1,HEX,16357.142857142857,1.0,16.357142857142858,
CHN,2,HEX,16266.666666666666,1.0,16.266666666666666,
CHN,3,HEX,14832.267894799477,1.0,14.832267894799477,
CHN,4,HEX,14527.360661077379,1.0,14.52736066107738,
CHN,5,HEX,12591.01510963002,1.0,12.59101510963002,
CHN,6,HEX,11952.338998003104,1.0,11.952338998003103,
CHN,7,HEX,11893.553390156112,1.0,11.893553390156113,
CHN,8,HEX,11846.242259573673,1.0,11.846242259573673,
CHN,9,HEX,11798.420663053508,1.0,11.798420663053507,
CHN,10,HEX,11848.924809699578,1.0,11.848924809699579,
CHN,11,HEX,11965.222581691265,1.0,11.965222581691265,
CHN,12,HEX,11957.393923950789,1.0,11.95739392395079,
CHN,13,HEX,12029.305360282404,1.0,12.029305360282404,
CHN,0,HP,54013.15596598225,1.0,54.01315596598225,
CHN,1,HP,52044.328313357226,1.0,52.04432831335723,
CHN,2,HP,49823.86424156076,1.0,49.82386424156076,
CHN,3,HP,46848.390439999996,1.0,46.848390439999996,
CHN,4,HP,49757.37920404494,1.0,49.75737920404494,
CHN,5,HP,53913.83792822641,1.0,53.91383792822641,
CHN,6,HP,53614.86064854693,1.0,53.61486064854693,
CHN,7,HP,53152.03122933056,1.0,53.15203122933056,
CHN,8,HP,49433.92557099042,1.0,49.43392557099042,
CHN,9,HP,49068.075479370076,1.0,49.06807547937007,
CHN,10,HP,48854.7598667516,1.0,48.8547598667516,
CHN,11,HP,48563.361003498736,1.0,48.563361003498734,
CHN,12,HP,48386.152677762235,1.0,48.38615267776223,
CHN,13,HP,48050.11457763182,1.0,48.050114577631824,
CHN,0,Iron,22.24291896,29.89,0.6648408477144,
CHN,1,Iron,22.242918959999997,29.89,0.6648408477143999,
CHN,2,Iron,22.24291896,29.89,0.6648408477144,
CHN,3,Iron,22.24291896,29.89,0.6648408477144,
CHN,4,Iron,22.24291896,29.89,0.6648408477144,
CHN,5,Iron,22.242918959999997,29.89,0.6648408477143999,
CHN,6,Iron,22.24291896,29.89,0.6648408477144,
CHN,7,Iron,22.24291896,29.89,0.6648408477144,
CHN,8,Iron,22.24291896,29.89,0.6648408477144,
CHN,9,Iron,22.24291896,29.89,0.6648408477144,
CHN,10,Iron,22.242918959999997,29.89,0.6648408477143999,
CHN,11,Iron,22.242918959999997,29.89,0.6648408477143999,
CHN,12,Iron,22.24291896,29.89,0.6648408477144,
CHN,13,Iron,22.24291896,29.89,0.6648408477144,
CHN,0,Nickel,3964.2804259051595,0.605625,2.4008673329388124,
CHN,0,Nickel,3958.574261640001,0.605625,2.3974115372057256,
CHN,1,Nickel,3341.2435304463093,0.605625,2.0235406131265457,
CHN,1,Nickel,3958.574261640001,0.605625,2.3974115372057256,
CHN,2,Nickel,2855.765911990547,0.605625,1.729523230449275,
CHN,2,Nickel,3915.3411371832008,0.605625,2.371228476206576,
CHN,3,Nickel,2569.6667830352258,0.605625,1.5562544454757086,
CHN,3,Nickel,3913.9420090155877,0.605625,2.3703811292100654,
CHN,4,Nickel,2412.754871718745,0.605625,1.461224669184665,
CHN,4,Nickel,3970.9487084839534,0.605625,2.404905811575594,
CHN,5,Nickel,2329.290486365681,0.605625,1.4106765508052155,
CHN,5,Nickel,4008.2223196748073,0.605625,2.427479642353055,
CHN,6,Nickel,2296.9686694377674,0.605625,1.3911016504282478,
CHN,6,Nickel,4076.5526615986873,0.605625,2.468862205680705,
CHN,7,Nickel,2306.7503274282344,0.605625,1.3970256670487244,
CHN,7,Nickel,4112.937801765223,0.605625,2.4908979561940634,
CHN,8,Nickel,2351.575285422184,0.605625,1.4241727822338102,
CHN,8,Nickel,4165.489331817955,0.605625,2.5227244765822485,
CHN,9,Nickel,2393.7435407742764,0.605625,1.4497109318814212,
CHN,9,Nickel,4167.9874941102,0.605625,2.52423742612049,
CHN,10,Nickel,2443.1736756309197,0.605625,1.4796470573039755,
CHN,10,Nickel,4169.9503359112505,0.605625,2.525426172186251,
CHN,11,Nickel,2509.3014946112853,0.605625,1.5196957176739596,
CHN,11,Nickel,4171.8822668177945,0.605625,2.526596197841527,
CHN,12,Nickel,2582.9708327952503,0.605625,1.5643117106116236,
CHN,12,Nickel,4186.30735092,0.605625,2.5353323894009248,
CHN,13,Nickel,2660.8822457447695,0.605625,1.6114968100791758,
CHN,13,Nickel,4186.307350919999,0.605625,2.5353323894009243,
CHN,0,Steel,478.79999783999995,18.68125,8.944582459648498,
CHN,1,Steel,478.79999783999995,18.68125,8.944582459648498,
CHN,2,Steel,478.79999783999995,18.68125,8.944582459648498,
CHN,3,Steel,478.7999978399999,18.68125,8.944582459648498,
CHN,4,Steel,478.7999978400001,18.68125,8.944582459648501,
CHN,5,Steel,478.79999784000006,18.68125,8.944582459648501,
CHN,6,Steel,478.79999784,18.68125,8.9445824596485,
CHN,7,Steel,478.79999783999995,18.68125,8.944582459648498,
CHN,8,Steel,478.79999784,18.68125,8.9445824596485,
CHN,9,Steel,478.79999783999995,18.68125,8.944582459648498,
CHN,10,Steel,478.7999978399999,18.68125,8.944582459648498,
CHN,11,Steel,478.79999783999995,18.68125,8.944582459648498,
CHN,12,Steel,478.79999783999995,18.68125,8.944582459648498,
CHN,13,Steel,478.79999784000006,18.68125,8.944582459648501,
CZE,0,Aluminium,1559.7796112173023,4.0375,6.297610180289857,
CZE,1,Aluminium,1559.7796112173023,4.0375,6.297610180289857,
CZE,2,Aluminium,1559.7796112173023,4.0375,6.297610180289857,
CZE,3,Aluminium,1559.7796112173023,4.0375,6.297610180289857,
CZE,4,Aluminium,1559.7796112173023,4.0375,6.297610180289857,
CZE,5,Aluminium,1559.7796112173023,4.0375,6.297610180289857,
CZE,6,Aluminium,1655.4226757582967,4.0375,6.683769053374122,
CZE,7,Aluminium,2134.3071629923184,4.0375,8.617265170581485,
CZE,8,Aluminium,2321.1323368451613,4.0375,9.371571810012338,
CZE,9,Aluminium,2361.4064993744114,4.0375,9.534178741224185,
CZE,10,Aluminium,2379.831747701514,4.0375,9.608570681344862,
CZE,11,Aluminium,2401.9629257639945,4.0375,9.697925312772126,
CZE,12,Aluminium,2412.4637913812617,4.0375,9.740322557701843,
CZE,13,Aluminium,2419.000324921834,4.0375,9.766713811871904,
CZE,0,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,1,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,2,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,3,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,4,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,5,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,6,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,7,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,8,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,9,Bauxite,33.9120687579063,16.15,0.5476799104401866,
CZE,10,Bauxite,33.921439618944554,16.15,0.5478312498459544,
CZE,11,Bauxite,33.92256525623957,16.15,0.547849428888269,
CZE,12,Bauxite,33.92256525623957,16.15,0.547849428888269,
CZE,13,Bauxite,33.92256525623957,16.15,0.547849428888269,
CZE,0,Compressor,42200.720263640134,1.0,42.200720263640136,
CZE,1,Compressor,48535.978648705255,1.0,48.53597864870525,
CZE,2,Compressor,47414.56175418588,1.0,47.41456175418588,
CZE,3,Compressor,43495.46961706306,1.0,43.495469617063065,
CZE,4,Compressor,44226.5434952508,1.0,44.2265434952508,
CZE,5,Compressor,64310.48760554579,1.0,64.31048760554579,
CZE,6,Compressor,66924.32957938456,1.0,66.92432957938456,
CZE,7,Compressor,67846.62278104245,1.0,67.84662278104244,
CZE,8,Compressor,74771.54153821938,1.0,74.77154153821938,
CZE,9,Compressor,63311.198134437975,1.0,63.31119813443797,
CZE,10,Compressor,61689.53915357875,1.0,61.68953915357875,
CZE,11,Compressor,147237.96191374885,1.0,147.23796191374885,
CZE,12,Compressor,99990.10501835952,1.0,99.99010501835951,
CZE,13,Compressor,66974.9718151071,1.0,66.9749718151071,
CZE,0,Copper_ore,3056.79424,5.51666667,16.863314900855983,
CZE,1,Copper_ore,3056.794247216162,5.51666667,16.863314940665145,
CZE,2,Copper_ore,3056.794247216162,5.51666667,16.863314940665145,
CZE,3,Copper_ore,3056.7942804462273,5.51666667,16.863315123984336,
CZE,4,Copper_ore,3056.794292074022,5.51666667,16.863315188131,
CZE,5,Copper_ore,3056.7943026778175,5.51666667,16.86331524662861,
CZE,6,Copper_ore,3056.794307519579,5.51666667,16.863315273338994,
CZE,7,Copper_ore,3056.7943110813867,5.51666667,16.8633152929883,
CZE,8,Copper_ore,3056.7943418633504,5.51666667,16.86331546280213,
CZE,9,Copper_ore,3056.7943759382574,5.51666667,16.863315650782035,
CZE,10,Copper_ore,3056.7943955588453,5.51666667,16.863315759022278,
CZE,11,Copper_ore,3056.7944484489963,5.51666667,16.86331605079961,
CZE,12,Copper_ore,3056.794480031708,5.51666667,16.863316225030907,
CZE,13,Copper_ore,3056.794513845063,5.51666667,16.863316411567915,
CZE,0,HEX,105666.13478811648,1.0,105.66613478811648,
CZE,1,HEX,85441.21882243366,1.0,85.44121882243365,
CZE,2,HEX,70846.8685532613,1.0,70.8468685532613,
CZE,3,HEX,60443.90930031488,1.0,60.44390930031488,
CZE,4,HEX,52314.80236828507,1.0,52.31480236828507,
CZE,5,HEX,45962.792677739955,1.0,45.962792677739955,
CZE,6,HEX,42007.795973075,1.0,42.007795973075,
CZE,7,HEX,33377.504546282405,1.0,33.3775045462824,
CZE,8,HEX,28143.851167499957,1.0,28.143851167499957,
CZE,9,HEX,24907.487342222226,1.0,24.907487342222225,
CZE,10,HEX,49353.35007207493,1.0,49.35335007207493,
CZE,11,HEX,24320.208990548206,1.0,24.320208990548206,
CZE,12,HEX,21299.16016,1.0,21.29916016,
CZE,13,HEX,52900.0,1.0,52.9,
CZE,0,HP,49236.94288600663,1.0,49.23694288600663,
CZE,1,HP,57924.869033178365,1.0,57.92486903317837,
CZE,2,HP,68457.71808650835,1.0,68.45771808650835,
CZE,3,HP,68642.30422112298,1.0,68.64230422112297,
CZE,4,HP,67157.68278447381,1.0,67.15768278447382,
CZE,5,HP,67949.12134663983,1.0,67.94912134663983,
CZE,6,HP,67709.56428652715,1.0,67.70956428652715,
CZE,7,HP,67637.18892627252,1.0,67.63718892627251,
CZE,8,HP,67915.29119066859,1.0,67.9152911906686,
CZE,9,HP,67518.02683212911,1.0,67.51802683212911,
CZE,10,HP,67243.56644861904,1.0,67.24356644861903,
CZE,11,HP,67151.98739967203,1.0,67.15198739967202,
CZE,12,HP,68279.19865530587,1.0,68.27919865530586,
CZE,13,HP,69010.6426079879,1.0,69.0106426079879,
CZE,0,Iron,34.235994774175076,29.89,1.023313883800093,
CZE,1,Iron,34.23735697884177,29.89,1.0233546000975804,
CZE,2,Iron,34.23735697884177,29.89,1.0233546000975804,
CZE,3,Iron,34.237356978841774,29.89,1.0233546000975806,
CZE,4,Iron,34.23754391678516,29.89,1.0233601876727083,
CZE,5,Iron,34.23754391678516,29.89,1.0233601876727083,
CZE,6,Iron,34.237846979551364,29.89,1.0233692462187904,
CZE,7,Iron,34.23805096970827,29.89,1.0233753434845803,
CZE,8,Iron,34.239255701299925,29.89,1.0234113529118547,
CZE,9,Iron,34.240012696428785,29.89,1.0234339794962564,
CZE,10,Iron,34.240267188182344,29.89,1.0234415862547703,
CZE,11,Iron,34.241721272311686,29.89,1.0234850488293963,
CZE,12,Iron,34.242175149361145,29.89,1.0234986152144048,
CZE,13,Iron,34.2423946010028,29.89,1.0235051746239736,
CZE,0,Nickel,3893.984954718552,0.605625,2.358294638201423,
CZE,0,Nickel,4075.475672475567,0.605625,2.468209954143015,
CZE,1,Nickel,3967.4373281376143,0.605625,2.4027792318533425,
CZE,1,Nickel,4152.4336382091515,0.605625,2.5148176221404173,
CZE,2,Nickel,4037.859716234693,0.605625,2.4454287906446357,
CZE,2,Nickel,4185.568317900001,0.605625,2.5348848125281878,
CZE,3,Nickel,4047.1355868358523,0.605625,2.4510464897774633,
CZE,3,Nickel,4185.5683179,0.605625,2.5348848125281873,
CZE,4,Nickel,4047.1355868358523,0.605625,2.4510464897774633,
CZE,4,Nickel,4185.5683179,0.605625,2.5348848125281873,
CZE,5,Nickel,4047.135586835851,0.605625,2.451046489777462,
CZE,5,Nickel,4185.568317899999,0.605625,2.5348848125281864,
CZE,6,Nickel,4066.4058594895478,0.605625,2.462717048653357,
CZE,6,Nickel,4185.568317899999,0.605625,2.5348848125281864,
CZE,7,Nickel,4126.955280030782,0.605625,2.4993872914686426,
CZE,7,Nickel,4185.568317900001,0.605625,2.5348848125281878,
CZE,8,Nickel,4144.391960613518,0.605625,2.5099473811465614,
CZE,8,Nickel,4185.568317900001,0.605625,2.5348848125281878,
CZE,9,Nickel,4150.043791660147,0.605625,2.513370271324176,
CZE,9,Nickel,4185.5683179,0.605625,2.5348848125281873,
CZE,10,Nickel,4153.605077311343,0.605625,2.515527074946682,
CZE,10,Nickel,4185.568317900001,0.605625,2.5348848125281878,
CZE,11,Nickel,4155.675932915185,0.605625,2.5167812368717586,
CZE,11,Nickel,4185.5683179,0.605625,2.5348848125281873,
CZE,12,Nickel,4157.367672417663,0.605625,2.517805796607947,
CZE,12,Nickel,4185.5683179,0.605625,2.5348848125281873,
CZE,13,Nickel,4158.878186643498,0.605625,2.5187206017859687,
CZE,13,Nickel,4185.5683179,0.605625,2.5348848125281873,
CZE,0,Refrigerant,1410.3609999999999,0.56875,0.8021428187499999,
CZE,1,Refrigerant,1617.465548923077,0.56875,0.91993353095,
CZE,2,Refrigerant,1617.465548923077,0.56875,0.91993353095,
CZE,3,Refrigerant,1617.465548923077,0.56875,0.91993353095,
CZE,4,Refrigerant,1643.6737722860241,0.56875,0.9348394579876762,
CZE,5,Refrigerant,2278.6525688277366,0.56875,1.2959836485207752,
CZE,6,Refrigerant,3110.923840366701,0.56875,1.769337934208561,
CZE,7,Refrigerant,3647.8729976755276,0.56875,2.074727767427956,
CZE,8,Refrigerant,8646.339631283754,0.56875,4.917605665292634,
CZE,9,Refrigerant,9670.56838961018,0.56875,5.50013577159079,
CZE,10,Refrigerant,10093.495650040782,0.56875,5.740675650960695,
CZE,11,Refrigerant,10445.339072388657,0.56875,5.940786597421049,
CZE,12,Refrigerant,10750.166080573106,0.56875,6.114156958325953,
CZE,13,Refrigerant,10993.92790550254,0.56875,6.252796496254569,
CZE,0,Steel,495.5999959200001,18.68125,9.258427423780502,
CZE,1,Steel,495.5999959200001,18.68125,9.258427423780502,
CZE,2,Steel,495.5999959200001,18.68125,9.258427423780502,
CZE,3,Steel,495.5999959200001,18.68125,9.258427423780502,
CZE,4,Steel,495.5999959200001,18.68125,9.258427423780502,
CZE,5,Steel,495.5999959200001,18.68125,9.258427423780502,
CZE,6,Steel,495.59999592,18.68125,9.2584274237805,
CZE,7,Steel,495.59999591999997,18.68125,9.2584274237805,
CZE,8,Steel,495.5999959200002,18.68125,9.258427423780503,
CZE,9,Steel,495.5999959200001,18.68125,9.258427423780502,
CZE,10,Steel,495.59999591999997,18.68125,9.2584274237805,
CZE,11,Steel,495.59999592,18.68125,9.2584274237805,
CZE,12,Steel,495.5999959200001,18.68125,9.258427423780502,
CZE,13,Steel,495.59999592,18.68125,9.2584274237805,
DEU,0,Aluminium,1714.3319999999999,4.0375,6.921615449999999,
DEU,1,Aluminium,1714.3319999999999,4.0375,6.921615449999999,
DEU,2,Aluminium,1714.3319999999999,4.0375,6.921615449999999,
DEU,3,Aluminium,1714.3319999999999,4.0375,6.921615449999999,
DEU,4,Aluminium,1714.3319999999999,4.0375,6.921615449999999,
DEU,5,Aluminium,1714.3319999999999,4.0375,6.921615449999999,
DEU,6,Aluminium,1714.3319999999999,4.0375,6.921615449999999,
DEU,7,Aluminium,1714.3319999999999,4.0375,6.921615449999999,
DEU,8,Aluminium,1121.9056957480705,4.0375,4.529694246582834,
DEU,9,Aluminium,1041.4062305002776,4.0375,4.20467765564487,
DEU,10,Aluminium,1041.4062305002776,4.0375,4.20467765564487,
DEU,11,Aluminium,991.6272700125331,4.0375,4.003695102675602,
DEU,12,Aluminium,947.397385789175,4.0375,3.825116945123794,
DEU,13,Aluminium,934.1472194321927,4.0375,3.7716193984574775,
DEU,0,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,1,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,2,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,3,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,4,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,5,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,6,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,7,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,8,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,9,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,10,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,11,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,12,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,13,Bauxite,32.776389294669414,16.15,0.5293386871089111,
DEU,0,Compressor,87000.0,1.0,87.0,
DEU,1,Compressor,85299.9999995904,1.0,85.29999999959041,
DEU,2,Compressor,83200.0,1.0,83.2,
DEU,3,Compressor,81200.0,1.0,81.2,
DEU,4,Compressor,79200.0,1.0,79.2,
DEU,5,Compressor,77300.0,1.0,77.3,
DEU,6,Compressor,75400.0,1.0,75.4,
DEU,7,Compressor,73600.0,1.0,73.6,
DEU,8,Compressor,55705.1277136469,1.0,55.7051277136469,
DEU,9,Compressor,48859.055132158945,1.0,48.85905513215894,
DEU,10,Compressor,44389.59395432384,1.0,44.38959395432384,
DEU,11,Compressor,41126.912709125005,1.0,41.126912709125,
DEU,12,Compressor,36530.85475449745,1.0,36.53085475449745,
DEU,13,Compressor,33977.025290106554,1.0,33.97702529010655,
DEU,0,Copper,371.424,5.51666667,2.04902240123808,
DEU,1,Copper,371.424,5.51666667,2.04902240123808,
DEU,2,Copper,371.424,5.51666667,2.04902240123808,
DEU,3,Copper,371.424,5.51666667,2.04902240123808,
DEU,4,Copper,371.424,5.51666667,2.04902240123808,
DEU,5,Copper,371.424,5.51666667,2.04902240123808,
DEU,6,Copper,371.424,5.51666667,2.04902240123808,
DEU,7,Copper,371.424,5.51666667,2.04902240123808,
DEU,8,Copper,371.424,5.51666667,2.04902240123808,
DEU,9,Copper,371.424,5.51666667,2.04902240123808,
DEU,10,Copper,371.424,5.51666667,2.04902240123808,
DEU,11,Copper,371.424,5.51666667,2.04902240123808,
DEU,12,Copper,371.424,5.51666667,2.04902240123808,
DEU,13,Copper,371.424,5.51666667,2.04902240123808,
DEU,0,Copper_ore,3009.350408341207,5.51666667,16.601583096046827,
DEU,1,Copper_ore,3009.350408341207,5.51666667,16.601583096046827,
DEU,2,Copper_ore,3009.350408341207,5.51666667,16.601583096046827,
DEU,3,Copper_ore,3009.350408341207,5.51666667,16.601583096046827,
DEU,4,Copper_ore,3009.350408341207,5.51666667,16.601583096046827,
DEU,5,Copper_ore,3009.350408341207,5.51666667,16.601583096046827,
DEU,6,Copper_ore,3012.1821643272747,5.51666667,16.61720494991274,
DEU,7,Copper_ore,3014.266421923927,5.51666667,16.628703104327887,
DEU,8,Copper_ore,2440.427186070977,5.51666667,13.463023317959648,
DEU,9,Copper_ore,2472.131966026352,5.51666667,13.637928020819148,
DEU,10,Copper_ore,2368.5181623158323,5.51666667,13.066325203337403,
DEU,11,Copper_ore,2273.240244391103,5.51666667,12.540708689135052,
DEU,12,Copper_ore,2164.4060830347507,5.51666667,11.940306898623062,
DEU,13,Copper_ore,2065.5167332303054,5.51666667,11.394767318538909,
DEU,0,HEX,42179.58487586197,1.0,42.17958487586197,
DEU,1,HEX,35768.79364655664,1.0,35.76879364655664,
DEU,2,HEX,30928.16552020975,1.0,30.92816552020975,
DEU,3,HEX,27612.883035375235,1.0,27.612883035375233,
DEU,4,HEX,24945.67557869955,1.0,24.94567557869955,
DEU,5,HEX,23582.138184528816,1.0,23.582138184528816,
DEU,6,HEX,22046.14958347092,1.0,22.04614958347092,
DEU,7,HEX,23578.96058966806,1.0,23.578960589668057,
DEU,8,HEX,89263.84204901995,1.0,89.26384204901996,
DEU,9,HEX,40991.9104,1.0,40.9919104,
DEU,10,HEX,35200.0,1.0,35.2,
DEU,11,HEX,38249.36708860759,1.0,38.24936708860759,
DEU,12,HEX,38042.85714285714,1.0,38.04285714285714,
DEU,13,HEX,32087.515159722265,1.0,32.087515159722265,
DEU,0,HP,65044.30228,1.0,65.04430228,
DEU,1,HP,64844.30228,1.0,64.84430228000001,
DEU,2,HP,64544.30228,1.0,64.54430228,
DEU,3,HP,64244.30228,1.0,64.24430228,
DEU,4,HP,63944.30228,1.0,63.94430228,
DEU,5,HP,63744.30228,1.0,63.74430228000001,
DEU,6,HP,69969.46736724813,1.0,69.96946736724813,
DEU,7,HP,57483.970975425174,1.0,57.48397097542517,
DEU,8,HP,98510.23929241576,1.0,98.51023929241576,
DEU,9,HP,61133.60980482822,1.0,61.133609804828225,
DEU,10,HP,50892.9637946601,1.0,50.8929637946601,
DEU,11,HP,44389.37343593122,1.0,44.38937343593122,
DEU,12,HP,42273.36197490034,1.0,42.27336197490034,
DEU,13,HP,40502.55120175176,1.0,40.502551201751764,
DEU,0,Iron,29.196109,29.89,0.8726716980100001,
DEU,1,Iron,29.196109,29.89,0.8726716980100001,
DEU,2,Iron,29.196109,29.89,0.8726716980100001,
DEU,3,Iron,29.196109,29.89,0.8726716980100001,
DEU,4,Iron,29.196109,29.89,0.8726716980100001,
DEU,5,Iron,29.196109,29.89,0.8726716980100001,
DEU,6,Iron,29.196108999999993,29.89,0.8726716980099999,
