location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.06969993493092126,0.07077361667075949,0.07189024568019124,0.0747865303197295,0.07653900117960233,0.07831155467926612,0.08010558126364423,0.08248138138822318,0.10191690037133481,0.10363761385424887,0.1107460316848714,0.11582772931683269,0.1219902137605637,0.12749972124497613
AUT,3.4900384796607504,2.9704255454893453,2.9704255454893453,2.9704255454893453,2.9704255454893453,2.9704255454893453,2.9704255454893453,2.9704255454893453,2.92257864833708,2.8866356989896325,2.681515357234597,2.66563276999027,2.66563276999027,2.6685497150543345
BRA,0.0,0.0,0.0,0.005114448533916821,0.0356171442457744,0.033065450520150357,0.04707754797333576,0.05188075751165764,0.055001817574291054,0.055001817574291054,0.055001817574291054,0.055001817574291054,0.06004685136616572,0.06004685136616572
CHN,0.03835442651541513,0.02782879897365257,0.0180860549357018,0.010736443022936647,0.005512737076872998,0.006637395748496638,0.011019263777635836,0.018969772545000093,0.022648457572718283,0.025509190237432894,0.03941939050840368,0.07828493269656149,0.11911145976733312,0.16139093619001912
CZE,27.205968035997728,28.4833810050822,28.746659040934315,28.467648891089404,25.44278480620155,25.490036020671834,24.748114086517454,25.739117396022355,26.85049757397271,28.194829170998137,33.98718620191303,23.509175030452454,14.669252622677147,10.532416440846655
DEU,2.124346535657521,2.124346535657521,2.124346535657521,2.124346535657521,2.124346535657521,2.129110015352007,2.110638831036625,2.0971483122276333,2.1095066152905346,2.1334051614328646,2.131385621134395,2.174967966201356,2.335405675679261,2.4146580322089086
ITA,1.9887048695548195,1.9862125484132873,1.998633340973277,2.0131656948399304,2.030168526798721,2.050061852466212,2.073337026404422,2.1716696208258717,2.2007794724833136,2.2204830512001372,2.245624070136274,2.064344583177126,2.062763278110712,2.3238877726590825
JPN,1.7074087254862433,1.7074087254862433,1.7074087254862433,1.7149122177217087,1.7149122177217087,1.7149122177217087,1.7149122177217087,1.729309421784346,1.7510105936336422,1.7565880689621127,1.7259357324686324,1.7217532922321805,1.7389017801961992,1.7616170333333907
KOR,1.3705501063760983,1.4087774926751186,1.4688481840428613,1.5146873501153746,1.5280231155786612,1.529481293071523,1.5359066749776356,1.5359066749776358,1.5412308011178009,1.5467798121598548,1.594117803078518,1.594117803078518,1.594117803078518,1.594117803078518
ROE,0.01924825805449495,0.01982757292771374,0.02131303514926778,0.021861742025703783,0.02339623296401685,0.025299793452905506,0.031187640183771726,0.05399705912893168,0.06259886485036346,0.07082386168380178,0.07210031194736011,0.07352371161729286,0.0720197058606254,0.06772698681137537
ROW,0.3210445924353076,0.28868643567081986,0.3268360371943158,0.3695497920684312,0.4169863136739947,0.40934770679290433,0.3074533280465342,0.2514857532446288,0.19678847593281157,0.173375474310095,0.1752380424096092,0.13424913831746738,0.10910056325159993,0.09172086039663974
TOTAL,0.2913989714143924,0.28550336701847573,0.28008059888507825,0.27382950773283177,0.26811935770809386,0.2530697701929344,0.2395015874203268,0.23704802741474235,0.23756711067020087,0.24138282986823595,0.2643674276737441,0.2762943596041087,0.2875269027284079,0.30040671796486795
USA,0.388489204500083,0.39004219645573407,0.35432616078124446,0.3557054973657011,0.3319822613996876,0.3222484342354932,0.31454657502058425,0.3059133549582883,0.3002428570479077,0.29078388527878224,0.28029852772600183,0.28288691254651216,0.28570307551469626,0.2887670606587237
