location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.06969993493092126,0.07077361667075949,0.07189024568019124,0.0747865303197295,0.07653900117960233,0.07831155467926612,0.08010558126364423,0.08140410908565683,0.10191690037133481,0.10363761385424887,0.1107460316848714,0.11970297848532765,0.1219902137605637,0.12749972124497613
AUT,3.4900384796607504,3.1981098003343527,2.9467418625109962,2.9467418625109962,2.9467418625109962,2.9467418625109962,2.9467418625109962,2.9467418625109962,2.923528078622359,2.923950545543705,2.930691332597769,2.492173599047999,2.1084427835772894,2.046406999929919
BRA,0.0,0.0,0.0,0.005114448533916821,0.0356171442457744,0.032664304765075106,0.04264013149842174,0.048392995308162726,0.0549396612443092,0.055001817574291054,0.055001817574291054,0.055001817574291054,0.06004685136616572,0.06004685136616572
CHN,0.03835442651541513,0.027740131865461325,0.01808605493570179,0.010736443022936637,0.005512737076872997,0.006012802183759404,0.0071738465419820706,0.01113696022142774,0.016839809801623563,0.024864543018150616,0.03990694795087477,0.07843839631389794,0.11891217865612967,0.16192049213323026
CZE,27.194449788120167,27.890815735154575,29.07391315402426,29.16657577937148,28.86086643490175,9.353858580658517,7.886432405361763,7.008138903693609,7.182298584484781,7.47494138822679,9.157715067806905,9.506720597440975,10.113109633631034,10.498086454316608
DEU,2.124346535657521,2.124346535657521,2.124346535657521,2.124346535657521,2.1214249903244187,2.112626368860278,2.102768158887291,2.116605998571403,2.155441482409703,2.2196753775114364,2.256127698633883,2.320502482206563,2.410744611087333,2.4995201084584022
ITA,1.9887048695548195,2.0171378164146914,2.0549157467166475,2.086127237956193,2.1027680585813187,2.1222378307270575,2.145017447408742,2.0697069195826345,2.008522842297051,2.0091584185137137,2.062915367044887,2.129489351007406,2.1184052583301547,2.3238877726590825
JPN,1.7074087254862433,1.7074087254862433,1.7074087254862433,1.7149122177217087,1.7149122177217087,1.7149122177217087,1.7149122177217087,1.717363721101383,1.7510105936336422,1.7556860018645222,1.7568195190627514,1.7535959546163526,1.76181040796532,1.763615082469016
KOR,1.370550106376098,1.4181791247441813,1.4688481840428613,1.5146873501153746,1.5280231155786614,1.5280206936387046,1.532609311798382,1.532609311798382,1.5467798121598548,1.5467798121598548,1.5585522969211745,1.5585522969211745,1.5647727945713188,1.5712120802812175
ROE,0.01924825805449495,0.022425976487608086,0.024769061618811525,0.02920665934583122,0.03246205287795417,0.03699743437500482,0.042524180568934686,0.04972543124754036,0.05523854420095737,0.059635972187171815,0.060606919856858524,0.0676446818384929,0.07223478372440147,0.06819974879675805
ROW,0.3210445924353077,0.28160938565361426,0.3092834515502806,0.3404343370465793,0.3751924203623604,0.31577457301771256,0.22089204341118637,0.20772923259885626,0.1862570315997124,0.184095685015673,0.17381982181065236,0.11724537049309577,0.10719581726679624,0.09172086039663974
TOTAL,0.29135625150208666,0.2827939009878483,0.28129457824058957,0.27643897149229857,0.26999900535314564,0.26656167018481797,0.25314122335977013,0.249479556662439,0.24622219996118186,0.2403291447906372,0.25821925950928115,0.2773360799991763,0.3025763820738863,0.3080029556934488
USA,0.388489204500083,0.3815621386219135,0.35432616078124446,0.3557054973657011,0.33446698847006345,0.3222484342354932,0.31319929348590025,0.3047368424037453,0.30168437948757526,0.3043841013989318,0.307321399055147,0.3105171785134558,0.3139941869140838,0.31777717184980747
