location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
USA,10,5328750.127381112,1920.065536452,2996185.2115280107,590.07722694,8324935.338909123,2510.1427633920002,3316.518669902062,0.562267912719812,0.307321399055147
USA,11,5299057.077581112,1920.065536452,3257181.820679334,596.21333294,8556238.898260446,2516.278869392,3400.3539918959223,0.6146719638970479,0.3105171785134558
USA,12,5268564.027781113,1920.065536452,3536721.709274358,602.8894169399999,8805285.737055471,2522.954953392,3490.06855045793,0.6712876014460945,0.3139941869140838
USA,13,5241390.977981113,1920.065536452,3762706.022258017,610.15299594,9004097.00023913,2530.2185323920003,3558.6242393564717,0.7178831035625857,0.31777717184980747
TOTAL,0,28191664.96266491,9257.622,1732087.724937372,2697.2660437432505,29923752.68760228,11954.88804374325,2503.055869541436,0.061439710184951084,0.29135625150208666
TOTAL,1,28615063.027096294,10025.884610522,2083044.6228295763,2835.2590198635503,30698107.649925873,12861.143630385552,2386.887864108676,0.07279538824908724,0.2827939009878483
TOTAL,2,29046526.79756058,10881.939252118002,2495392.811113176,3061.03051236425,31541919.60867376,13942.969764482252,2262.209568080851,0.08591019602807544,0.28129457824058957
TOTAL,3,29679260.000276938,11837.941265876001,2986557.069100061,3272.4683081250005,32665817.069376998,15110.409574001,2161.808845048242,0.10062774708911858,0.27643897149229857
TOTAL,4,30664545.203411732,12907.906774906001,3540684.0799877504,3485.1219904157506,34205229.28339948,16393.028765321753,2086.571662447035,0.11546507722520583,0.26999900535314564
TOTAL,5,31925091.02153925,14108.013682158,4235953.605476104,3760.6556901063004,36161044.62701535,17868.669372264303,2023.7122235382799,0.1326841512407337,0.26656167018481797
TOTAL,6,33533919.19539971,15456.950874596001,4986431.23226673,3912.791453807101,38520350.42766644,19369.742328403103,1988.686776239742,0.14869813466213588,0.25314122335977013
TOTAL,7,35457798.57248633,16976.326642792,5788804.487750672,4235.2464446005,41246603.060237005,21211.5730873925,1944.5329627510139,0.16325899296643095,0.249479556662439
TOTAL,8,38152130.9616398,18691.1429881,6471886.128976695,4602.1743463190005,44624017.090616494,23293.317334419004,1915.743320281758,0.1696336735550598,0.24622219996118186
TOTAL,9,41300934.2106465,20630.351663790003,7364626.4634034475,4958.07477208875,48665560.67404995,25588.42643587875,1901.858279406101,0.1783162198182191,0.2403291447906372
TOTAL,10,44744167.145336956,22827.499873332003,8526099.779321449,5894.5001137399995,53270266.9246584,28721.999987072,1854.6851524488468,0.19055220653961824,0.25821925950928115
TOTAL,11,48977126.76063962,25321.486309526,9097013.74294743,7022.561752836751,58074140.50358705,32344.04806236275,1795.5124352899165,0.18574004529514843,0.2773360799991763
TOTAL,12,53733314.42308446,28157.441045602,10352959.924456537,8519.776640037,64086274.347541,36677.217685639,1747.3046864357445,0.19267301925467648,0.3025763820738863
TOTAL,13,59804423.73348993,31387.755466518,11241363.945823707,9667.52145627075,71045787.67931364,41055.276922788755,1730.4910112511727,0.1879687696000429,0.3080029556934488
