location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
AUS,Copper,13,0.0,0.0,,0.0,0.0,,,0.0,,S2
AUS,Copper_ore,0,0.0,0.0,,31.143056112188,10.480775,2.97144592,2.97144592,31.143056112188,0.0,S2
AUS,Copper_ore,1,0.0,0.0,,31.143056112188,10.480775,2.97144592,2.97144592,31.143056112188,0.0,S2
AUS,Copper_ore,2,0.0,0.0,,31.143056112188,10.480775,2.97144592,2.97144592,31.143056112188,0.0,S2
AUS,Copper_ore,3,0.0,0.0,,34.6674881179,11.666875,2.9714459200000003,2.9714459200000003,34.6674881179,0.0,S2
AUS,Copper_ore,4,0.0,0.0,,17.318477630849998,12.075875,1911.0002585308187,1911.0002585308187,23077.00024698585,0.0,S2
AUS,Copper_ore,5,0.0,0.0,,17.90464514245,12.484875,1911.000226880722,1911.000226880722,23858.598957577455,0.0,S2
AUS,Copper_ore,6,0.0,0.0,,20.90923236268884,12.893875000000001,2030.69826394762,2030.69826394762,26183.56957805762,0.0,S2
AUS,Copper_ore,7,0.0,0.0,,41.632365575390004,12.893875,3056.202728238051,3056.202728238051,39406.295952560395,0.0,S2
AUS,Copper_ore,8,0.0,0.0,,44.272031223549995,13.711875,3056.2026164947215,3056.2026164947215,41906.268252048554,0.0,S2
AUS,Copper_ore,9,0.0,0.0,,45.591864047630004,14.120875,3056.2025654778918,3056.2025654778918,43156.25440179263,0.0,S2
AUS,Copper_ore,10,0.0,0.0,,46.91169687171001,14.529875,3056.202517333199,3056.202517333199,44406.24055153671,0.0,S2
AUS,Copper_ore,11,0.0,0.0,,98.38517701083,30.480874999999997,3056.201647477503,3056.201647477503,93155.70039155582,0.0,S2
AUS,Copper_ore,12,0.0,0.0,,117.510288768589,36.4075125,3056.201518492703,3056.201518492703,111268.69498704208,0.0,S2
AUS,Copper_ore,13,0.0,0.0,,131.39777788345398,40.711075,3056.2014483676608,3056.2014483676608,124421.24637960446,0.0,S2
AUS,HEX,0,81432.0,2.7,30159.999999999996,0.0,0.0,,30159.999999999996,81432.0,,S2
AUS,HEX,1,80190.0,2.7,29699.999999999996,0.0,0.0,,29699.999999999996,80190.0,,S2
AUS,HEX,2,78030.0,2.7,28899.999999999996,0.0,0.0,,28899.999999999996,78030.0,,S2
AUS,HEX,3,77220.0,2.7,28599.999999999996,0.0,0.0,,28599.999999999996,77220.0,,S2
AUS,HEX,4,76140.0,2.7,28199.999999999996,0.0,0.0,,28199.999999999996,76140.0,,S2
AUS,HEX,5,75060.0,2.7,27799.999999999996,0.0,0.0,,27799.999999999996,75060.0,,S2
AUS,HEX,6,73980.0,2.7,27400.0,0.0,0.0,,27400.0,73980.0,,S2
AUS,HEX,7,72900.0,2.7,27000.0,0.0,0.0,,27000.0,72900.0,,S2
AUS,HEX,8,160200.0,6.0,59700.0,0.0,0.0,,59700.0,358200.0,,S2
AUS,HEX,9,157800.0,6.0,26300.0,0.0,0.0,,26300.0,157800.0,,S2
AUS,HEX,10,182000.0,7.0,34571.42857142857,0.0,0.0,,34571.42857142857,242000.0,,S2
AUS,HEX,11,179200.0,7.0,25600.0,0.0,0.0,,25600.0,179200.0,,S2
AUS,HEX,12,202400.0,8.0,32800.0,0.0,0.0,,32800.0,262400.0,,S2
AUS,HEX,13,224100.0,9.0,31566.666666666668,0.0,0.0,,31566.666666666668,284100.0,,S2
AUS,HP,0,127036.730332,2.11,60206.98120000001,304517.63381,8.45,90050.74576598227,60063.48889782115,634270.4427609913,0.24970414201183433,S2
AUS,HP,1,126614.730332,2.11,60006.98120000001,319739.91174152005,8.8724,88081.91811335723,59702.63134446488,655678.1784774511,0.23781614895631392,S2
AUS,HP,2,126403.730332,2.11,59906.98120000001,335571.08079030085,9.311696,85861.45404156078,59112.73091053838,675167.6421899726,0.2265967445672625,S2
AUS,HP,3,143296.75488,2.4,73409.4812,341584.6013250472,9.478564,82885.98023999999,55772.94481891694,662502.4944999734,0.2532029113270744,S2
AUS,HP,4,148767.45299999998,2.5,64042.981199999995,367633.6200885543,9.853706000000003,84648.34470532881,56477.39335466198,697705.113149848,0.2537116492008184,S2
AUS,HP,5,154198.15112,2.6,63668.519661538456,382270.48241347226,10.247855,84362.17719375971,56279.9949543121,723077.2145737334,0.25371163038509037,S2
AUS,HP,6,159588.84923999998,2.7,63306.98119999999,387592.05279630696,10.661769,82631.87515531796,55196.14680732917,737518.1633296198,0.2532412773152373,S2
AUS,HP,7,159318.84923999998,2.7,59006.98119999999,403485.50604523387,11.19624,81785.98038494884,55319.54218364127,768733.6348740031,0.24115238687273588,S2
AUS,HP,8,170540.24547999998,2.9,66627.6708551724,431061.4265823483,11.552089,83573.92696826569,56081.49711598858,810494.7875735103,0.25103684710185314,S2
AUS,HP,9,175820.9436,3.0,62386.9812,433538.44151927135,12.030173,81285.98038315971,54560.72851702114,820057.1886168611,0.24937297244187595,S2
AUS,HP,10,181371.64172,3.1,62165.04571612903,451600.73379016004,12.53138,81085.98037743387,54558.32078198445,852821.8443050961,0.24737897980908727,S2
AUS,HP,11,408148.8684,7.0,121486.98120000001,333586.820055304,9.256635,80785.98077982693,48717.72735343138,791986.31161425,0.7562143262643499,S2
AUS,HP,12,464855.8496,8.0,72281.98120000001,320983.213936336,8.9069,80585.98084028921,38549.67037761069,651755.4221072261,0.8981800626480594,S2
AUS,HP,13,522062.8308,9.0,70606.98120001823,309316.9815396448,8.583176000000002,80285.9809006459,37629.715319217896,661649.9072877045,1.048562909580323,S2
AUS,Iron,0,1889.5463205522624,53.724720000000005,35.170891919999995,0.0,0.0,,35.170891919999995,1889.5463205522624,,S2
AUS,Iron,1,1889.5463205522624,53.724720000000005,35.170891919999995,0.0,0.0,,35.170891919999995,1889.5463205522624,,S2
AUS,Iron,2,1889.5463205522624,53.724720000000005,35.170891919999995,0.0,0.0,,35.170891919999995,1889.5463205522624,,S2
AUS,Iron,3,2076.7286210218563,59.04680000000001,35.170891919999995,0.0,0.0,,35.170891919999995,2076.7286210218563,,S2
AUS,Iron,4,2141.27424187344,60.882000000000005,35.17089192,0.0,0.0,,35.17089192,2141.27424187344,,S2
AUS,Iron,5,2205.819862725024,62.717200000000005,35.170891919999995,0.0,0.0,,35.170891919999995,2205.819862725024,,S2
AUS,Iron,6,2270.3654835766088,64.55240000000002,35.17089192,0.0,0.0,,35.17089192,2270.3654835766088,,S2
AUS,Iron,7,2270.3654835766088,64.55240000000002,35.17089192,0.0,0.0,,35.17089192,2270.3654835766088,,S2
AUS,Iron,8,2399.4567252797756,68.22279999999999,35.170891919999995,0.0,0.0,,35.170891919999995,2399.4567252797756,,S2
AUS,Iron,9,2464.0023461313604,70.058,35.17089192,0.0,0.0,,35.17089192,2464.0023461313604,,S2
AUS,Iron,10,2528.547966982944,71.89320000000001,35.17089192,0.0,0.0,,35.17089192,2528.547966982944,,S2
AUS,Iron,11,5045.827180194719,143.466,35.170891919999995,0.0,0.0,,35.170891919999995,5045.827180194719,,S2
AUS,Iron,12,6214.858388366832,176.70460000000003,35.170891919999995,0.0,0.0,,35.170891919999995,6214.858388366832,,S2
AUS,Iron,13,6921.195410796192,196.78760000000003,35.170891919999995,0.0,0.0,,35.170891919999995,6921.195410796192,,S2
AUS,Nickel,0,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,0,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,1,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,1,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,2,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,2,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,3,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,3,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,4,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,4,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,5,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,5,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,6,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,6,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,7,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,7,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,S2
AUS,Nickel,8,0.0,0.0,,24.902791343999994,7.2,3972.0835243533343,3972.0835243533343,28599.001375344007,0.0,S2
AUS,Nickel,8,0.0,0.0,,24.902791343999994,7.2,3972.0835243533343,3972.0835243533343,28599.001375344007,0.0,S2
AUS,Nickel,9,0.0,0.0,,26.12449598399999,7.199999999999999,4010.1190355533345,4010.1190355533345,28872.857055984005,0.0,S2
AUS,Nickel,9,0.0,0.0,,26.12449598399999,7.199999999999999,4010.1190355533345,4010.1190355533345,28872.857055984005,0.0,S2
AUS,Nickel,10,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,S2
AUS,Nickel,10,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,S2
AUS,Nickel,11,0.0,0.0,,32.650498008,8.4,4068.077909762858,4068.077909762858,34171.85444200801,0.0,S2
AUS,Nickel,11,0.0,0.0,,32.650498008,8.4,4068.077909762858,4068.077909762858,34171.85444200801,0.0,S2
AUS,Nickel,12,0.0,0.0,,39.17650003199999,9.600000000000001,4111.547065420001,4111.547065420001,39470.85182803201,0.0,S2
AUS,Nickel,12,0.0,0.0,,39.17650003199999,9.600000000000001,4111.547065420001,4111.547065420001,39470.85182803201,0.0,S2
AUS,Nickel,13,0.0,0.0,,45.70250205599999,10.8,4145.35640870889,4145.35640870889,44769.84921405601,0.0,S2
AUS,Nickel,13,0.0,0.0,,45.70250205599999,10.8,4145.35640870889,4145.35640870889,44769.84921405601,0.0,S2
AUS,Refrigerant,0,0.0,0.0,,18134.1456375625,1.2000624999999998,15111.001,15111.001,18134.1456375625,0.0,S2
AUS,Refrigerant,1,0.0,0.0,,18134.1456375625,1.2000624999999998,15111.001,15111.001,18134.1456375625,0.0,S2
AUS,Refrigerant,2,0.0,0.0,,18134.1456375625,1.2000624999999998,15111.001,15111.001,18134.1456375625,0.0,S2
AUS,Refrigerant,3,0.0,0.0,,20626.516365,1.365,15111.001,15111.001,20626.516365,0.0,S2
AUS,Refrigerant,4,0.0,0.0,,21485.954546875,1.421875,15111.001,15111.001,21485.954546875,0.0,S2
AUS,Refrigerant,5,0.0,0.0,,22345.39272875,1.47875,15111.001,15111.001,22345.39272875,0.0,S2
AUS,Refrigerant,6,0.0,0.0,,23204.830910625,1.535625,15111.001,15111.001,23204.830910625,0.0,S2
AUS,Refrigerant,7,0.0,0.0,,23204.830910625,1.535625,15111.001,15111.001,23204.830910625,0.0,S2
AUS,Refrigerant,8,0.0,0.0,,24923.707274374996,1.6493749999999998,15111.000999999998,15111.000999999998,24923.707274374996,0.0,S2
AUS,Refrigerant,9,0.0,0.0,,25783.145456249997,1.7062499999999998,15111.001,15111.001,25783.145456249997,0.0,S2
AUS,Refrigerant,10,0.0,0.0,,26642.583638125005,1.763125,15111.001000000002,15111.001000000002,26642.583638125005,0.0,S2
AUS,Refrigerant,11,0.0,0.0,,60160.67273124999,3.98125,15111.000999999998,15111.000999999998,60160.67273124999,0.0,S2
AUS,Refrigerant,12,0.0,0.0,,68755.05455,4.55,15111.001,15111.001,68755.05455,0.0,S2
AUS,Refrigerant,13,0.0,0.0,,77349.43636875,5.1187499999999995,15111.001000000002,15111.001000000002,77349.43636875,0.0,S2
AUS,Steel,0,16641.23188300197,33.57795,495.59999592000014,0.0,0.0,,495.59999592000014,16641.23188300197,,S2
AUS,Steel,1,16641.23188300197,33.57795,495.59999592000014,0.0,0.0,,495.59999592000014,16641.23188300197,,S2
AUS,Steel,2,16641.23188300197,33.57795,495.59999592000014,0.0,0.0,,495.59999592000014,16641.23188300197,,S2
AUS,Steel,3,18289.746149430663,36.904250000000005,495.59999592,0.0,0.0,,495.59999592,18289.746149430663,,S2
AUS,Steel,4,18858.1993447509,38.05125,495.59999591999997,0.0,0.0,,495.59999591999997,18858.1993447509,,S2
AUS,Steel,5,19426.652540071143,39.19825,495.5999959200001,0.0,0.0,,495.5999959200001,19426.652540071143,,S2
AUS,Steel,6,19995.105735391386,40.34525000000001,495.59999592,0.0,0.0,,495.59999592,19995.105735391386,,S2
AUS,Steel,7,19995.105735391386,40.34525000000001,495.59999592,0.0,0.0,,495.59999592,19995.105735391386,,S2
AUS,Steel,8,21132.01212603186,42.63925,495.59999592,0.0,0.0,,495.59999592,21132.01212603186,,S2
AUS,Steel,9,21700.465321352105,43.78625,495.5999959200001,0.0,0.0,,495.5999959200001,21700.465321352105,,S2
AUS,Steel,10,22268.918516672344,44.93325,495.5999959200001,0.0,0.0,,495.5999959200001,22268.918516672344,,S2
AUS,Steel,11,44438.59313416171,89.66625,495.5999959200001,0.0,0.0,,495.5999959200001,44438.59313416171,,S2
AUS,Steel,12,54734.24939940328,110.440375,495.59999592,0.0,0.0,,495.59999592,54734.24939940328,,S2
AUS,Steel,13,60954.95859819164,122.99225,495.59999592000014,0.0,0.0,,495.59999592000014,60954.95859819164,,S2
AUT,Aluminium,0,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,1,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,2,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,3,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,4,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,5,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,6,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,7,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,8,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,9,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,10,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,11,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,12,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Aluminium,13,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,S2
AUT,Bauxite,0,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,1,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,2,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,3,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,4,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,5,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,6,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,7,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,8,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,9,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,10,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,11,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,12,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Bauxite,13,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,S2
AUT,Compressor,0,0.0,0.0,,1353.598704,0.4,81383.99676,81383.99676,32553.598704,0.0,S2
AUT,Compressor,1,0.0,0.0,,3045.597084,0.9,79183.99676,79183.99676,71265.597084,0.0,S2
AUT,Compressor,2,0.0,0.0,,5075.99514,1.5,77283.99676,77283.99676,115925.99514,0.0,S2
AUT,Compressor,3,0.0,0.0,,5075.99514,1.5,75483.99676,75483.99676,113225.99514,0.0,S2
AUT,Compressor,4,0.0,0.0,,5075.99514,1.5,73783.99676,73783.99676,110675.99514,0.0,S2
AUT,Compressor,5,0.0,0.0,,5075.99514,1.5,72083.99676,72083.99676,108125.99514,0.0,S2
AUT,Compressor,6,0.0,0.0,,5075.99514,1.5,70383.99676,70383.99676,105575.99514,0.0,S2
AUT,Compressor,7,0.0,0.0,,5075.99514,1.5,68783.99676,68783.99676,103175.99514,0.0,S2
AUT,Compressor,8,0.0,0.0,,5075.99514,1.5,67183.99676,67183.99676,100775.99514,0.0,S2
AUT,Compressor,9,0.0,0.0,,5075.99514,1.5,65583.99676,65583.99676,98375.99514,0.0,S2
AUT,Compressor,10,0.0,0.0,,5075.99514,1.5,64083.99676,64083.99676,96125.99514,0.0,S2
AUT,Compressor,11,0.0,0.0,,5075.99514,1.5,62583.99675999999,62583.99675999999,93875.99513999998,0.0,S2
AUT,Compressor,12,0.0,0.0,,5075.99514,1.5,61183.99676,61183.99676,91775.99514,0.0,S2
AUT,Compressor,13,0.0,0.0,,5075.99514,1.5,59783.99676,59783.99676,89675.99514,0.0,S2
AUT,Copper,0,0.0,0.0,,0.0,0.0,,,0.0,,S2
AUT,Copper,0,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,S2
AUT,Copper,1,0.0,0.0,,0.0,0.0,,,0.0,,S2
AUT,Copper,1,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,S2
AUT,Copper,2,0.0,0.0,,0.0,0.0,,,0.0,,S2
AUT,Copper,2,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,S2
AUT,Copper,3,0.0,0.0,,0.0,0.0,,,0.0,,S2
AUT,Copper,3,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,S2
AUT,Copper,4,0.0,0.0,,0.0,0.0,,,0.0,,S2
AUT,Copper,4,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,S2
AUT,Copper,5,0.0,0.0,,0.0,0.0,,,0.0,,S2
AUT,Copper,5,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,S2
AUT,Copper,6,0.0,0.0,,0.0,0.0,,,0.0,,S2
AUT,Copper,6,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,S2
