location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.8397758829214511,0.8822212941687413,0.9285988924149672,0.9247683046673593,1.0453197908113088,1.0546894325861493,1.0647751660596847,1.0844920435440348,0.9813300510906113,1.1503571200876501,1.1597018499040952,0.6196591901456242,0.5366822767753088,0.5001747715520573
AUT,0.015291821237093035,0.06735147603941777,0.06770636717047797,0.06773102220239563,0.06811827750693134,0.06844365284939333,0.06882125177886228,0.06913535826651633,0.038369235944195314,0.0389610059635982,0.04867965679574826,0.039918797846755935,0.03858153906622459,0.03990183733102845
BRA,0.0,0.0,0.0,0.0015794549416866756,0.013876902446169468,0.013919862675026552,0.017680164608258223,0.017466559893657797,0.017351973285675684,0.017406301152096935,0.01746097028081121,0.017540402821900364,0.024567125553455214,0.024644045751357754
CHN,7.384355508220895e-05,7.680490675599897e-05,8.08318612569409e-05,0.007611063871805568,0.008498249193058773,0.02667814437522946,0.04087763098938383,0.05488854782137718,0.05818362256803892,0.06148553587941235,0.06492891023682873,0.05501913091096387,0.05411938575559129,0.045598835829301375
CZE,0.9811428024285378,1.4319670825506334,2.0782219471858676,2.4270655562959873,2.904339092032445,3.7623656152290006,4.5625378714129425,4.788130141837795,6.073693876824444,7.398997445440928,7.763547437484601,8.515631048207036,4.786260449983383,4.936902061597438
DEU,0.04449880006684687,0.04510598008769459,0.04597913187755618,0.046681300123573105,0.0474504534252369,0.0607561077982411,0.05900537369926592,0.07832062418616166,0.030917793266413855,0.06543096127974606,0.1059030495088857,0.12859637710174,0.14016929594233446,0.1877631078960462
ITA,0.1047108812556858,0.16568489121682664,0.18735047027679577,0.20975448160008328,0.23798226530460656,0.2713360641578557,0.31075901782761484,0.26561518806253015,0.26222828724336716,0.24953265883230952,0.3833921701270756,0.17162539068699087,0.1673014727659372,0.14329724963258242
JPN,0.010670122472788165,0.010742044470775963,0.01074730733631757,0.021657028475430544,0.021847045035881345,0.022071148018843217,0.021922936579845984,0.013312868627423813,0.01617163088168822,0.040912196836363504,0.04895619044318913,0.043824685185329997,0.06314380380466741,0.0975659977268296
KOR,0.03708306250415435,0.04088325143801206,0.04492342026496031,0.06396556325287892,0.06426640161240141,0.066101614947799,0.06667119916008712,0.06735851275408673,0.07317446228261537,0.07906813533738292,0.1264940257958189,0.1288575822853114,0.13001356077442092,0.1311289932571157
ROE,0.019946013362451998,0.02362568232121609,0.027834305243022682,0.042292829401317705,0.053009178916658795,0.06215157748117759,0.06590761037054393,0.05125132667795651,0.06058254162757886,0.0707261812689127,0.08236302139902367,0.0733673846300969,0.06481108638330423,0.06213562815088245
ROW,0.02422427876281806,0.03056071733932575,0.03852270970006697,0.04770275580868214,0.057852045875158215,0.06918809370772736,0.07859124869867248,0.07734210793237369,0.07082235093803758,0.07105517044494662,0.0724647672547906,0.06284206564372243,0.059564620041735,0.056185967140944704
TOTAL,0.06268940449852867,0.07502463097743216,0.0902912970658805,0.10743158783607776,0.1249710979646968,0.14232700494325612,0.15843211285234154,0.16597043464299752,0.1782996414746664,0.1986613052396668,0.22160208337613582,0.20419884252297868,0.19482721850542137,0.1863789393589276
USA,0.17552350637420683,0.2124150949127245,0.2530452360055504,0.30001280351560256,0.3325563500180442,0.3614524428104789,0.39719976379698324,0.4318195980314207,0.46895621824120687,0.510351104785978,0.5617472823527552,0.5975745509898756,0.622468199709882,0.6353794082146698
