location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.002016764734277299,0.0020305397079867418,0.002049906461966948,0.002062159861487372,0.0020754890054621154,0.0020898748947672506,0.0031660856497752444,0.0032600955842150814,0.004402740243623986,0.004440009075711053,0.9979055782525,0.004670586384675172,0.004796406014777436,0.004891174247551819
AUT,0.04550455150531423,0.04449996079164651,0.06304564820947421,0.0616426853111101,0.057779970677409184,0.053015403304121904,0.04734403468804299,0.04707868438097724,0.44811920671809996,0.4506701255511322,0.4527702249828321,0.056470093397546106,0.05685951059562717,0.0573483636810707
BRA,0.024056717673122032,0.02409930640670795,0.02418711671081547,0.024268254760860496,0.024346258768467896,0.02427420033613208,0.020246843131319747,0.018910669062590073,0.017210244538842373,0.19351130642819672,0.5112236941574371,0.01907045281153511,0.017372651959817357,0.016030430511676307
CHN,0.07555157252190844,0.0738513930150949,0.059382068687969074,0.05178631040177278,0.038818022086891946,0.023685449986115464,0.028563756175217902,0.03797498743536534,0.047801103499969654,0.058412225869406455,0.06835125671359515,0.11812680230865977,0.12407511347332187,0.14028262937106528
CZE,0.028908712574546965,0.030440329241649786,0.10197170230975282,0.1038906878865104,0.10597812917271576,0.10774058378243721,0.1071139493721287,0.11093035518447744,0.20407188596701276,0.207080167625189,0.2105586139466972,0.11683412828929791,0.11874729087498995,0.08332426191703858
DEU,0.00469948751473626,0.004765668339085113,0.005757408929633233,0.005856598109247153,0.010730597180481381,0.012131932605809017,0.013728652401220353,0.016784687660260596,0.029369940057537056,0.033656219937596654,0.03728163930574533,0.04765184412989471,0.05007448983543141,0.06507910296278681
ITA,0.00359056009381963,0.004573612477629011,0.005569485210762154,0.005672859193280718,0.005775568916392063,0.005882471196928166,0.005934126489436296,0.005747882835877885,0.005839580143167583,0.005948535576955289,0.0060533349917923735,0.00613267209553665,0.006242640690164263,0.01887425196322164
JPN,0.006113364481398385,0.006550184798816317,0.009564484850315993,0.009660623242535749,0.009758713948287652,0.009858817046994643,0.01676693603658906,0.018883813947446697,0.024169394790339756,0.025181098433664575,0.026176252583488182,0.02667459828924032,0.02691507266210996,0.027141043361085797
KOR,0.07525672096656633,0.11275014509626827,0.15874264958171905,0.20167148906148835,0.23623270603132746,0.25980351274678737,0.3273959794693786,0.36656025700719724,0.539363912203728,0.7071666867006845,0.772004944031118,0.7537204951560529,0.7963574466749299,0.9113308012478736
ROE,0.009283209604386777,0.009133346010950406,0.009241796105269947,0.01079700759066064,0.011904330957801716,0.012420656506076936,0.01298395894250875,0.013173935897591003,0.017679263009361554,0.017741487565025405,0.017795283371576976,0.013429575337944916,0.013464046334423031,0.006252771318490445
ROW,0.015748929540003773,0.019057573556025487,0.02280701888512842,0.027380925764689906,0.03276954332215687,0.035455740647814725,0.026633083490664594,0.027753433622501628,0.028764164636384846,0.04914623056527146,0.09293219609986487,0.02876241559646858,0.024213908697201723,0.021494790652107052
TOTAL,0.04329531914449187,0.04813390919694321,0.052673614600900046,0.056183044116626786,0.05944960028748365,0.06223973577300077,0.06962988477324494,0.08092408352798712,0.10156520477334895,0.12954943570633942,0.16946586508476205,0.12525565620960974,0.1200106883561338,0.12158732578681766
USA,0.10109761895983849,0.10458182992913441,0.11412054451078271,0.11728545893143065,0.1311013052480038,0.1540089478052099,0.16853435157171487,0.1989314491510423,0.21317524661077902,0.2300191636445888,0.2498463261440284,0.23042784718012171,0.23209569902882785,0.22584812774478805
