location,commodity,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,timestep_5,timestep_6,timestep_7,timestep_8,timestep_9,timestep_10,timestep_11,timestep_12,timestep_13,average
AUS,Compressor,,,,,,,,,,,14262.950645880002,,,,14262.950645880002
AUS,Copper_ore,,,,,,,,,167.47696636,167.47696636,167.47696636,167.4819586432788,167.4819586432788,167.4819586432788,167.47946250163943
AUS,HP,0.0009999999999999905,0.0009999999999999816,0.0009999999999999822,0.0009999999999999913,0.0009999999999999918,0.0012234856084776488,0.0011764290802817907,0.0011311812182509514,0.0011248640248478889,0.0010815999922289584,0.0012157048732997075,0.000999999999999994,0.0014961249893485793,0.0014770432589890185,0.0011376023604088912
AUS,Nickel,200.40930024,200.40930024,200.40930024,200.40930024,200.40930024,200.40930024,200.40930024,200.40930024,200.40930023999994,200.40930023999994,200.40930024,200.40930024,200.40930024000002,200.40930024,200.40930024
AUS,Refrigerant,,,,,,,,,,,378562.93672000006,,,,378562.93672000006
AUT,Bauxite,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704,58.92373704
AUT,Compressor,,,,,,,,,1371.96051372,1371.9605137199999,1371.96051372,,,,1371.9605137200003
AUT,Copper,,,,,,,,,81.45013972,81.45013972000001,81.45013972,,,,81.45013972
AUT,HEX,,,,,,,,,10075.962136119999,10075.962136119999,10075.962136119999,,,,10075.962136119999
AUT,HP,0.000999999999999997,0.0009999999999999974,3424.6082051797916,2609.514403958688,1622.9266416481462,779.6882384261544,58.97131196605424,0.001456111259242329,0.007661540464427873,0.0037436489445012247,0.0023422668776661854,0.0012434038220565523,0.00154244679310844,0.0014636297759471706,606.8378753019123
AUT,Nickel,15.991661877333334,15.991661877333334,16.022772628,16.022772628,16.022772628,16.022772628,16.022772628000002,16.022772628,16.022772628000002,16.022772628000002,16.022772628,16.022772628000002,16.022772628,16.11610488,16.02499482447619
AUT,Refrigerant,,,,,,,,,75149.21152000001,75149.21152000001,75149.21152000001,,,,75149.21152000001
BRA,Aluminium,432.99154008000005,432.99154008000005,432.99154008000005,432.99154008000005,432.99154008000005,432.99154008000005,432.9915400800001,432.99154008000005,432.99154008,432.99154008,432.99154008,432.99154008,432.99154008000005,432.99154008,432.99154008000005
