location,exporter,commodity,time_operation,import_flow
USA,ROE,Compressor,9,0.0
USA,ROE,Compressor,10,0.0
USA,ROE,Compressor,11,0.0
USA,ROE,Compressor,12,0.0
USA,ROE,Compressor,13,0.0
AUS,ROW,Compressor,0,0.0
AUS,ROW,Compressor,1,0.0
AUS,ROW,Compressor,2,0.0
AUS,ROW,Compressor,3,0.0
AUS,ROW,Compressor,4,0.0
AUS,ROW,Compressor,5,0.0
AUS,ROW,Compressor,6,0.0
AUS,ROW,Compressor,7,0.0
AUS,ROW,Compressor,8,0.0
AUS,ROW,Compressor,9,0.0
AUS,ROW,Compressor,10,0.0
AUS,ROW,Compressor,11,0.0
AUS,ROW,Compressor,12,0.0
AUS,ROW,Compressor,13,0.0
AUT,ROW,Compressor,0,0.0
AUT,ROW,Compressor,1,0.0
AUT,ROW,Compressor,2,0.0
AUT,ROW,Compressor,3,0.0
AUT,ROW,Compressor,4,0.0
AUT,ROW,Compressor,5,0.0
AUT,ROW,Compressor,6,0.0
AUT,ROW,Compressor,7,0.0
AUT,ROW,Compressor,8,0.0
AUT,ROW,Compressor,9,0.0
AUT,ROW,Compressor,10,0.0
AUT,ROW,Compressor,11,0.0
AUT,ROW,Compressor,12,0.0
AUT,ROW,Compressor,13,0.0
BRA,ROW,Compressor,0,0.0
BRA,ROW,Compressor,1,0.0
BRA,ROW,Compressor,2,0.0
BRA,ROW,Compressor,3,0.0
BRA,ROW,Compressor,4,0.0
BRA,ROW,Compressor,5,0.0
BRA,ROW,Compressor,6,0.0
BRA,ROW,Compressor,7,0.0
BRA,ROW,Compressor,8,0.0
BRA,ROW,Compressor,9,0.0
BRA,ROW,Compressor,10,0.0
BRA,ROW,Compressor,11,0.0
BRA,ROW,Compressor,12,0.0
BRA,ROW,Compressor,13,0.0
CHN,ROW,Compressor,0,0.0
CHN,ROW,Compressor,1,0.0
CHN,ROW,Compressor,2,0.0
CHN,ROW,Compressor,3,0.0
CHN,ROW,Compressor,4,0.0
CHN,ROW,Compressor,5,0.0
CHN,ROW,Compressor,6,0.0
CHN,ROW,Compressor,7,0.0
CHN,ROW,Compressor,8,0.0
CHN,ROW,Compressor,9,0.0
CHN,ROW,Compressor,10,0.0
CHN,ROW,Compressor,11,0.0
CHN,ROW,Compressor,12,0.0
CHN,ROW,Compressor,13,0.0
CZE,ROW,Compressor,0,0.0
CZE,ROW,Compressor,1,0.0
CZE,ROW,Compressor,2,0.0
CZE,ROW,Compressor,3,0.0
CZE,ROW,Compressor,4,0.0
CZE,ROW,Compressor,5,0.0
CZE,ROW,Compressor,6,0.0
CZE,ROW,Compressor,7,0.0
CZE,ROW,Compressor,8,0.0
CZE,ROW,Compressor,9,0.0
CZE,ROW,Compressor,10,0.0
CZE,ROW,Compressor,11,0.0
CZE,ROW,Compressor,12,0.0
CZE,ROW,Compressor,13,0.0
DEU,ROW,Compressor,0,0.0
DEU,ROW,Compressor,1,0.0
DEU,ROW,Compressor,2,0.0
DEU,ROW,Compressor,3,0.0
DEU,ROW,Compressor,4,0.0
DEU,ROW,Compressor,5,0.0
DEU,ROW,Compressor,6,0.0
DEU,ROW,Compressor,7,0.0
DEU,ROW,Compressor,8,0.0
DEU,ROW,Compressor,9,0.0
DEU,ROW,Compressor,10,0.0
DEU,ROW,Compressor,11,0.8075824175824184
DEU,ROW,Compressor,12,0.8075824175824424
DEU,ROW,Compressor,13,0.8075824175824229
ITA,ROW,Compressor,0,0.0
ITA,ROW,Compressor,1,0.0
ITA,ROW,Compressor,2,0.0
ITA,ROW,Compressor,3,0.0
ITA,ROW,Compressor,4,0.0
ITA,ROW,Compressor,5,0.0
ITA,ROW,Compressor,6,0.0
ITA,ROW,Compressor,7,0.0
ITA,ROW,Compressor,8,0.0
ITA,ROW,Compressor,9,0.0
ITA,ROW,Compressor,10,0.0
ITA,ROW,Compressor,11,0.0
ITA,ROW,Compressor,12,0.0
ITA,ROW,Compressor,13,0.0
JPN,ROW,Compressor,0,0.0
JPN,ROW,Compressor,1,0.0
JPN,ROW,Compressor,2,0.0
JPN,ROW,Compressor,3,0.0
JPN,ROW,Compressor,4,0.0
JPN,ROW,Compressor,5,0.0
JPN,ROW,Compressor,6,0.0
JPN,ROW,Compressor,7,0.0
JPN,ROW,Compressor,8,0.0
JPN,ROW,Compressor,9,0.0
JPN,ROW,Compressor,10,0.0
JPN,ROW,Compressor,11,0.0
JPN,ROW,Compressor,12,0.0
JPN,ROW,Compressor,13,0.0
KOR,ROW,Compressor,0,0.0
KOR,ROW,Compressor,1,0.0
KOR,ROW,Compressor,2,0.0
KOR,ROW,Compressor,3,0.0
KOR,ROW,Compressor,4,0.0
KOR,ROW,Compressor,5,0.0
KOR,ROW,Compressor,6,0.0
KOR,ROW,Compressor,7,0.0
KOR,ROW,Compressor,8,0.0
KOR,ROW,Compressor,9,0.0
KOR,ROW,Compressor,10,0.0
KOR,ROW,Compressor,11,0.0
KOR,ROW,Compressor,12,0.0
KOR,ROW,Compressor,13,0.0
ROE,ROW,Compressor,0,0.0
ROE,ROW,Compressor,1,0.0
ROE,ROW,Compressor,2,0.0
ROE,ROW,Compressor,3,0.0
ROE,ROW,Compressor,4,0.0
ROE,ROW,Compressor,5,0.0
ROE,ROW,Compressor,6,0.0
ROE,ROW,Compressor,7,0.0
ROE,ROW,Compressor,8,0.0
ROE,ROW,Compressor,9,0.0
ROE,ROW,Compressor,10,0.0
ROE,ROW,Compressor,11,0.0
ROE,ROW,Compressor,12,0.0
ROE,ROW,Compressor,13,0.0
USA,ROW,Compressor,0,0.0
USA,ROW,Compressor,1,0.0
USA,ROW,Compressor,2,2.8200000000000003
USA,ROW,Compressor,3,5.420000000000002
USA,ROW,Compressor,4,10.918342010989017
USA,ROW,Compressor,5,19.70776801098902
USA,ROW,Compressor,6,22.82
USA,ROW,Compressor,7,22.82
USA,ROW,Compressor,8,22.82
USA,ROW,Compressor,9,22.82
USA,ROW,Compressor,10,22.82
USA,ROW,Compressor,11,38.2
USA,ROW,Compressor,12,38.2
USA,ROW,Compressor,13,51.9
AUS,USA,Compressor,0,0.0
AUS,USA,Compressor,1,0.0
AUS,USA,Compressor,2,0.0
AUS,USA,Compressor,3,0.0
AUS,USA,Compressor,4,0.0
AUS,USA,Compressor,5,0.0
AUS,USA,Compressor,6,0.0
AUS,USA,Compressor,7,0.0
AUS,USA,Compressor,8,0.0
AUS,USA,Compressor,9,0.0
AUS,USA,Compressor,10,0.0
AUS,USA,Compressor,11,0.0
AUS,USA,Compressor,12,0.0
AUS,USA,Compressor,13,0.0
AUT,USA,Compressor,0,0.0
AUT,USA,Compressor,1,0.0
AUT,USA,Compressor,2,0.0
AUT,USA,Compressor,3,0.0
AUT,USA,Compressor,4,0.0
AUT,USA,Compressor,5,0.0
AUT,USA,Compressor,6,0.0
AUT,USA,Compressor,7,0.0
AUT,USA,Compressor,8,0.0
AUT,USA,Compressor,9,0.0
AUT,USA,Compressor,10,0.0
AUT,USA,Compressor,11,0.0
AUT,USA,Compressor,12,0.0
AUT,USA,Compressor,13,0.0
BRA,USA,Compressor,0,0.0
BRA,USA,Compressor,1,0.0
BRA,USA,Compressor,2,0.0
BRA,USA,Compressor,3,0.0
BRA,USA,Compressor,4,0.0
BRA,USA,Compressor,5,0.0
BRA,USA,Compressor,6,0.0
BRA,USA,Compressor,7,0.0
BRA,USA,Compressor,8,0.0
BRA,USA,Compressor,9,0.0
BRA,USA,Compressor,10,0.0
BRA,USA,Compressor,11,0.0
BRA,USA,Compressor,12,0.0
BRA,USA,Compressor,13,0.0
CHN,USA,Compressor,0,0.0
CHN,USA,Compressor,1,0.0
CHN,USA,Compressor,2,0.0
CHN,USA,Compressor,3,0.0
CHN,USA,Compressor,4,0.0
CHN,USA,Compressor,5,0.0
CHN,USA,Compressor,6,0.0
CHN,USA,Compressor,7,0.0
CHN,USA,Compressor,8,0.0
CHN,USA,Compressor,9,0.0
CHN,USA,Compressor,10,0.0
CHN,USA,Compressor,11,0.0
CHN,USA,Compressor,12,0.0
CHN,USA,Compressor,13,0.0
CZE,USA,Compressor,0,0.0
CZE,USA,Compressor,1,0.0
CZE,USA,Compressor,2,0.0
CZE,USA,Compressor,3,0.0
CZE,USA,Compressor,4,0.0
CZE,USA,Compressor,5,0.0
CZE,USA,Compressor,6,0.0
CZE,USA,Compressor,7,0.0
CZE,USA,Compressor,8,0.0
CZE,USA,Compressor,9,0.0
CZE,USA,Compressor,10,0.0
CZE,USA,Compressor,11,0.0
CZE,USA,Compressor,12,0.0
CZE,USA,Compressor,13,0.0
DEU,USA,Compressor,0,0.0
DEU,USA,Compressor,1,0.0
DEU,USA,Compressor,2,0.0
DEU,USA,Compressor,3,0.0
DEU,USA,Compressor,4,0.0
DEU,USA,Compressor,5,0.0
DEU,USA,Compressor,6,0.0
DEU,USA,Compressor,7,0.0
DEU,USA,Compressor,8,0.0
DEU,USA,Compressor,9,0.0
DEU,USA,Compressor,10,0.0
DEU,USA,Compressor,11,0.0
DEU,USA,Compressor,12,0.0
DEU,USA,Compressor,13,0.0
ITA,USA,Compressor,0,0.0
ITA,USA,Compressor,1,0.0
ITA,USA,Compressor,2,0.0
ITA,USA,Compressor,3,0.0
ITA,USA,Compressor,4,0.0
ITA,USA,Compressor,5,0.0
ITA,USA,Compressor,6,0.0
ITA,USA,Compressor,7,0.0
ITA,USA,Compressor,8,0.0
ITA,USA,Compressor,9,0.0
ITA,USA,Compressor,10,0.0
ITA,USA,Compressor,11,0.0
ITA,USA,Compressor,12,0.0
ITA,USA,Compressor,13,0.0
JPN,USA,Compressor,0,0.0
JPN,USA,Compressor,1,0.0
JPN,USA,Compressor,2,0.0
JPN,USA,Compressor,3,0.0
JPN,USA,Compressor,4,0.0
JPN,USA,Compressor,5,0.0
JPN,USA,Compressor,6,0.0
JPN,USA,Compressor,7,0.0
JPN,USA,Compressor,8,0.0
JPN,USA,Compressor,9,0.0
JPN,USA,Compressor,10,0.0
JPN,USA,Compressor,11,0.0
JPN,USA,Compressor,12,0.0
JPN,USA,Compressor,13,0.0
KOR,USA,Compressor,0,0.0
KOR,USA,Compressor,1,0.0
KOR,USA,Compressor,2,0.0
KOR,USA,Compressor,3,0.0
KOR,USA,Compressor,4,0.0
KOR,USA,Compressor,5,0.0
KOR,USA,Compressor,6,0.0
KOR,USA,Compressor,7,0.0
KOR,USA,Compressor,8,0.0
KOR,USA,Compressor,9,0.0
KOR,USA,Compressor,10,0.0
KOR,USA,Compressor,11,0.0
KOR,USA,Compressor,12,0.0
KOR,USA,Compressor,13,0.0
ROE,USA,Compressor,0,0.0
ROE,USA,Compressor,1,0.0
ROE,USA,Compressor,2,0.0
ROE,USA,Compressor,3,0.0
ROE,USA,Compressor,4,0.0
ROE,USA,Compressor,5,0.0
ROE,USA,Compressor,6,0.0
ROE,USA,Compressor,7,0.0
ROE,USA,Compressor,8,0.0
ROE,USA,Compressor,9,0.0
ROE,USA,Compressor,10,0.0
ROE,USA,Compressor,11,0.0
ROE,USA,Compressor,12,0.0
ROE,USA,Compressor,13,0.0
ROW,USA,Compressor,0,0.0
ROW,USA,Compressor,1,0.0
ROW,USA,Compressor,2,0.0
ROW,USA,Compressor,3,0.0
ROW,USA,Compressor,4,0.0
ROW,USA,Compressor,5,0.0
ROW,USA,Compressor,6,0.0
ROW,USA,Compressor,7,0.0
ROW,USA,Compressor,8,0.0
ROW,USA,Compressor,9,0.0
ROW,USA,Compressor,10,0.0
ROW,USA,Compressor,11,0.0
ROW,USA,Compressor,12,0.0
ROW,USA,Compressor,13,0.0
AUT,AUS,Copper_ore,0,0.0
AUT,AUS,Copper_ore,1,0.0
AUT,AUS,Copper_ore,2,0.0
AUT,AUS,Copper_ore,3,0.0
AUT,AUS,Copper_ore,4,0.0
AUT,AUS,Copper_ore,5,0.0
AUT,AUS,Copper_ore,6,0.0
AUT,AUS,Copper_ore,7,0.0
AUT,AUS,Copper_ore,8,0.0
AUT,AUS,Copper_ore,9,0.0
AUT,AUS,Copper_ore,10,0.0
AUT,AUS,Copper_ore,11,0.0
AUT,AUS,Copper_ore,12,0.0
AUT,AUS,Copper_ore,13,0.0
BRA,AUS,Copper_ore,0,0.0
BRA,AUS,Copper_ore,1,0.0
BRA,AUS,Copper_ore,2,0.0
BRA,AUS,Copper_ore,3,0.0
BRA,AUS,Copper_ore,4,0.0
BRA,AUS,Copper_ore,5,0.0
BRA,AUS,Copper_ore,6,0.0
BRA,AUS,Copper_ore,7,0.0
BRA,AUS,Copper_ore,8,0.0
BRA,AUS,Copper_ore,9,0.0
BRA,AUS,Copper_ore,10,0.0
BRA,AUS,Copper_ore,11,0.0
BRA,AUS,Copper_ore,12,0.0
BRA,AUS,Copper_ore,13,0.0
CHN,AUS,Copper_ore,0,0.0
CHN,AUS,Copper_ore,1,0.0
CHN,AUS,Copper_ore,2,0.0
CHN,AUS,Copper_ore,3,0.0
CHN,AUS,Copper_ore,4,0.0
CHN,AUS,Copper_ore,5,0.0
CHN,AUS,Copper_ore,6,0.0
CHN,AUS,Copper_ore,7,0.0
CHN,AUS,Copper_ore,8,0.0
CHN,AUS,Copper_ore,9,0.0
CHN,AUS,Copper_ore,10,0.0
CHN,AUS,Copper_ore,11,0.0
CHN,AUS,Copper_ore,12,0.0
CHN,AUS,Copper_ore,13,0.0
CZE,AUS,Copper_ore,0,0.0
CZE,AUS,Copper_ore,1,0.0
CZE,AUS,Copper_ore,2,0.0
CZE,AUS,Copper_ore,3,0.0
CZE,AUS,Copper_ore,4,0.0
CZE,AUS,Copper_ore,5,0.0
CZE,AUS,Copper_ore,6,0.0
CZE,AUS,Copper_ore,7,0.0
CZE,AUS,Copper_ore,8,0.0
CZE,AUS,Copper_ore,9,0.0
CZE,AUS,Copper_ore,10,0.0
CZE,AUS,Copper_ore,11,0.0
CZE,AUS,Copper_ore,12,0.0
CZE,AUS,Copper_ore,13,0.0
DEU,AUS,Copper_ore,0,0.0
DEU,AUS,Copper_ore,1,0.0
DEU,AUS,Copper_ore,2,0.0
DEU,AUS,Copper_ore,3,0.0
DEU,AUS,Copper_ore,4,0.0
DEU,AUS,Copper_ore,5,0.0
DEU,AUS,Copper_ore,6,0.0
DEU,AUS,Copper_ore,7,0.0
DEU,AUS,Copper_ore,8,0.0
DEU,AUS,Copper_ore,9,0.0
DEU,AUS,Copper_ore,10,0.0
DEU,AUS,Copper_ore,11,0.0
DEU,AUS,Copper_ore,12,0.0
DEU,AUS,Copper_ore,13,0.0
ITA,AUS,Copper_ore,0,0.0
ITA,AUS,Copper_ore,1,0.0
ITA,AUS,Copper_ore,2,0.0
ITA,AUS,Copper_ore,3,0.0
ITA,AUS,Copper_ore,4,0.0
ITA,AUS,Copper_ore,5,0.0
ITA,AUS,Copper_ore,6,0.0
ITA,AUS,Copper_ore,7,0.0
ITA,AUS,Copper_ore,8,0.0
ITA,AUS,Copper_ore,9,0.0
ITA,AUS,Copper_ore,10,0.0
ITA,AUS,Copper_ore,11,0.0
ITA,AUS,Copper_ore,12,0.0
ITA,AUS,Copper_ore,13,0.0
JPN,AUS,Copper_ore,0,0.0
JPN,AUS,Copper_ore,1,0.0
JPN,AUS,Copper_ore,2,0.0
JPN,AUS,Copper_ore,3,0.0
JPN,AUS,Copper_ore,4,0.0
JPN,AUS,Copper_ore,5,0.0
JPN,AUS,Copper_ore,6,0.0
JPN,AUS,Copper_ore,7,0.0
JPN,AUS,Copper_ore,8,0.0
JPN,AUS,Copper_ore,9,0.0
JPN,AUS,Copper_ore,10,0.0
JPN,AUS,Copper_ore,11,0.0
JPN,AUS,Copper_ore,12,0.0
JPN,AUS,Copper_ore,13,0.0
KOR,AUS,Copper_ore,0,0.0
KOR,AUS,Copper_ore,1,0.0
KOR,AUS,Copper_ore,2,0.0
KOR,AUS,Copper_ore,3,0.0
KOR,AUS,Copper_ore,4,0.0
KOR,AUS,Copper_ore,5,0.0
KOR,AUS,Copper_ore,6,0.0
KOR,AUS,Copper_ore,7,0.0
KOR,AUS,Copper_ore,8,0.0
KOR,AUS,Copper_ore,9,0.0
KOR,AUS,Copper_ore,10,0.0
KOR,AUS,Copper_ore,11,0.0
KOR,AUS,Copper_ore,12,0.0
KOR,AUS,Copper_ore,13,0.0
ROE,AUS,Copper_ore,0,0.0
ROE,AUS,Copper_ore,1,0.0
ROE,AUS,Copper_ore,2,0.0
ROE,AUS,Copper_ore,3,0.0
ROE,AUS,Copper_ore,4,0.0
ROE,AUS,Copper_ore,5,0.0
ROE,AUS,Copper_ore,6,0.0
ROE,AUS,Copper_ore,7,0.0
ROE,AUS,Copper_ore,8,0.0
ROE,AUS,Copper_ore,9,0.0
ROE,AUS,Copper_ore,10,0.0
ROE,AUS,Copper_ore,11,0.0
ROE,AUS,Copper_ore,12,0.0
ROE,AUS,Copper_ore,13,0.0
ROW,AUS,Copper_ore,0,0.0
ROW,AUS,Copper_ore,1,0.0
ROW,AUS,Copper_ore,2,0.0
ROW,AUS,Copper_ore,3,0.0
ROW,AUS,Copper_ore,4,0.0
ROW,AUS,Copper_ore,5,0.0
ROW,AUS,Copper_ore,6,0.0
ROW,AUS,Copper_ore,7,0.0
ROW,AUS,Copper_ore,8,0.0
ROW,AUS,Copper_ore,9,0.0
ROW,AUS,Copper_ore,10,0.0
ROW,AUS,Copper_ore,11,0.0
ROW,AUS,Copper_ore,12,0.0
ROW,AUS,Copper_ore,13,0.0
USA,AUS,Copper_ore,0,0.0
USA,AUS,Copper_ore,1,0.0
USA,AUS,Copper_ore,2,0.0
USA,AUS,Copper_ore,3,0.0
USA,AUS,Copper_ore,4,0.0
USA,AUS,Copper_ore,5,0.0
USA,AUS,Copper_ore,6,0.0
USA,AUS,Copper_ore,7,0.0
USA,AUS,Copper_ore,8,0.0
USA,AUS,Copper_ore,9,0.0
USA,AUS,Copper_ore,10,0.0
USA,AUS,Copper_ore,11,0.0
USA,AUS,Copper_ore,12,0.0
USA,AUS,Copper_ore,13,0.0
AUS,AUT,Copper_ore,0,0.0
AUS,AUT,Copper_ore,1,0.0
AUS,AUT,Copper_ore,2,0.0
AUS,AUT,Copper_ore,3,0.0
AUS,AUT,Copper_ore,4,0.0
AUS,AUT,Copper_ore,5,0.0
AUS,AUT,Copper_ore,6,0.0
AUS,AUT,Copper_ore,7,0.0
AUS,AUT,Copper_ore,8,0.0
AUS,AUT,Copper_ore,9,0.0
AUS,AUT,Copper_ore,10,0.0
AUS,AUT,Copper_ore,11,0.0
AUS,AUT,Copper_ore,12,0.0
AUS,AUT,Copper_ore,13,0.0
BRA,AUT,Copper_ore,0,0.0
BRA,AUT,Copper_ore,1,0.0
BRA,AUT,Copper_ore,2,0.0
BRA,AUT,Copper_ore,3,0.0
BRA,AUT,Copper_ore,4,0.0
BRA,AUT,Copper_ore,5,0.0
BRA,AUT,Copper_ore,6,0.0
BRA,AUT,Copper_ore,7,0.0
BRA,AUT,Copper_ore,8,0.0
BRA,AUT,Copper_ore,9,0.0
BRA,AUT,Copper_ore,10,0.0
BRA,AUT,Copper_ore,11,0.0
BRA,AUT,Copper_ore,12,0.0
BRA,AUT,Copper_ore,13,0.0
CHN,AUT,Copper_ore,0,0.0
CHN,AUT,Copper_ore,1,0.0
CHN,AUT,Copper_ore,2,0.0
CHN,AUT,Copper_ore,3,0.0
CHN,AUT,Copper_ore,4,0.0
CHN,AUT,Copper_ore,5,0.0
CHN,AUT,Copper_ore,6,0.0
CHN,AUT,Copper_ore,7,0.0
CHN,AUT,Copper_ore,8,0.0
CHN,AUT,Copper_ore,9,0.0
CHN,AUT,Copper_ore,10,0.0
CHN,AUT,Copper_ore,11,0.0
CHN,AUT,Copper_ore,12,0.0
CHN,AUT,Copper_ore,13,0.0
CZE,AUT,Copper_ore,0,0.0
CZE,AUT,Copper_ore,1,0.0
CZE,AUT,Copper_ore,2,0.0
CZE,AUT,Copper_ore,3,0.0
CZE,AUT,Copper_ore,4,0.0
CZE,AUT,Copper_ore,5,0.0
CZE,AUT,Copper_ore,6,0.0
CZE,AUT,Copper_ore,7,0.0
CZE,AUT,Copper_ore,8,0.0
CZE,AUT,Copper_ore,9,0.0
CZE,AUT,Copper_ore,10,0.0
CZE,AUT,Copper_ore,11,0.0
CZE,AUT,Copper_ore,12,0.0
CZE,AUT,Copper_ore,13,0.0
DEU,AUT,Copper_ore,0,0.0
DEU,AUT,Copper_ore,1,0.0
DEU,AUT,Copper_ore,2,0.0
DEU,AUT,Copper_ore,3,0.0
DEU,AUT,Copper_ore,4,0.0
DEU,AUT,Copper_ore,5,0.0
DEU,AUT,Copper_ore,6,0.0
DEU,AUT,Copper_ore,7,0.0
DEU,AUT,Copper_ore,8,0.0
DEU,AUT,Copper_ore,9,0.0
DEU,AUT,Copper_ore,10,0.0
DEU,AUT,Copper_ore,11,0.0
DEU,AUT,Copper_ore,12,0.0
DEU,AUT,Copper_ore,13,0.0
ITA,AUT,Copper_ore,0,0.0
ITA,AUT,Copper_ore,1,0.0
ITA,AUT,Copper_ore,2,0.0
ITA,AUT,Copper_ore,3,0.0
ITA,AUT,Copper_ore,4,0.0
ITA,AUT,Copper_ore,5,0.0
ITA,AUT,Copper_ore,6,0.0
ITA,AUT,Copper_ore,7,0.0
ITA,AUT,Copper_ore,8,0.0
ITA,AUT,Copper_ore,9,0.0
ITA,AUT,Copper_ore,10,0.0
ITA,AUT,Copper_ore,11,0.0
ITA,AUT,Copper_ore,12,0.0
ITA,AUT,Copper_ore,13,0.0
JPN,AUT,Copper_ore,0,0.0
JPN,AUT,Copper_ore,1,0.0
JPN,AUT,Copper_ore,2,0.0
JPN,AUT,Copper_ore,3,0.0
JPN,AUT,Copper_ore,4,0.0
JPN,AUT,Copper_ore,5,0.0
JPN,AUT,Copper_ore,6,0.0
JPN,AUT,Copper_ore,7,0.0
JPN,AUT,Copper_ore,8,0.0
JPN,AUT,Copper_ore,9,0.0
JPN,AUT,Copper_ore,10,0.0
JPN,AUT,Copper_ore,11,0.0
JPN,AUT,Copper_ore,12,0.0
JPN,AUT,Copper_ore,13,0.0
KOR,AUT,Copper_ore,0,0.0
KOR,AUT,Copper_ore,1,0.0
KOR,AUT,Copper_ore,2,0.0
KOR,AUT,Copper_ore,3,0.0
KOR,AUT,Copper_ore,4,0.0
KOR,AUT,Copper_ore,5,0.0
KOR,AUT,Copper_ore,6,0.0
KOR,AUT,Copper_ore,7,0.0
KOR,AUT,Copper_ore,8,0.0
KOR,AUT,Copper_ore,9,0.0
KOR,AUT,Copper_ore,10,0.0
KOR,AUT,Copper_ore,11,0.0
KOR,AUT,Copper_ore,12,0.0
KOR,AUT,Copper_ore,13,0.0
ROE,AUT,Copper_ore,0,0.0
ROE,AUT,Copper_ore,1,0.0
ROE,AUT,Copper_ore,2,0.0
ROE,AUT,Copper_ore,3,0.0
ROE,AUT,Copper_ore,4,0.0
ROE,AUT,Copper_ore,5,0.0
ROE,AUT,Copper_ore,6,0.0
ROE,AUT,Copper_ore,7,0.0
ROE,AUT,Copper_ore,8,0.0
ROE,AUT,Copper_ore,9,0.0
ROE,AUT,Copper_ore,10,0.0
ROE,AUT,Copper_ore,11,0.0
ROE,AUT,Copper_ore,12,0.0
ROE,AUT,Copper_ore,13,0.0
ROW,AUT,Copper_ore,0,0.2
ROW,AUT,Copper_ore,1,0.0
ROW,AUT,Copper_ore,2,0.0
ROW,AUT,Copper_ore,3,0.0
ROW,AUT,Copper_ore,4,0.0
ROW,AUT,Copper_ore,5,0.0
ROW,AUT,Copper_ore,6,0.0
ROW,AUT,Copper_ore,7,0.0
ROW,AUT,Copper_ore,8,0.0
ROW,AUT,Copper_ore,9,0.0
ROW,AUT,Copper_ore,10,0.0
ROW,AUT,Copper_ore,11,0.0
ROW,AUT,Copper_ore,12,0.0
ROW,AUT,Copper_ore,13,0.0
USA,AUT,Copper_ore,0,0.0
USA,AUT,Copper_ore,1,0.0
USA,AUT,Copper_ore,2,0.0
USA,AUT,Copper_ore,3,0.0
USA,AUT,Copper_ore,4,0.0
USA,AUT,Copper_ore,5,0.0
USA,AUT,Copper_ore,6,0.0
USA,AUT,Copper_ore,7,0.0
USA,AUT,Copper_ore,8,0.0
USA,AUT,Copper_ore,9,0.0
USA,AUT,Copper_ore,10,0.0
USA,AUT,Copper_ore,11,0.0
USA,AUT,Copper_ore,12,0.0
USA,AUT,Copper_ore,13,0.0
AUS,BRA,Copper_ore,0,0.0
AUS,BRA,Copper_ore,1,0.0
AUS,BRA,Copper_ore,2,0.0
AUS,BRA,Copper_ore,3,0.0
AUS,BRA,Copper_ore,4,0.0
AUS,BRA,Copper_ore,5,0.0
AUS,BRA,Copper_ore,6,0.0
AUS,BRA,Copper_ore,7,0.0
AUS,BRA,Copper_ore,8,0.0
AUS,BRA,Copper_ore,9,0.0
AUS,BRA,Copper_ore,10,0.0
AUS,BRA,Copper_ore,11,0.0
AUS,BRA,Copper_ore,12,0.0
AUS,BRA,Copper_ore,13,0.0
AUT,BRA,Copper_ore,0,0.0
AUT,BRA,Copper_ore,1,0.0
AUT,BRA,Copper_ore,2,0.0
AUT,BRA,Copper_ore,3,0.0
AUT,BRA,Copper_ore,4,0.0
AUT,BRA,Copper_ore,5,0.0
AUT,BRA,Copper_ore,6,0.0
AUT,BRA,Copper_ore,7,0.0
AUT,BRA,Copper_ore,8,0.0
AUT,BRA,Copper_ore,9,0.0
AUT,BRA,Copper_ore,10,0.0
AUT,BRA,Copper_ore,11,0.0
AUT,BRA,Copper_ore,12,0.0
AUT,BRA,Copper_ore,13,0.0
CHN,BRA,Copper_ore,0,0.0
CHN,BRA,Copper_ore,1,0.0
CHN,BRA,Copper_ore,2,0.0
CHN,BRA,Copper_ore,3,0.0
CHN,BRA,Copper_ore,4,0.0
CHN,BRA,Copper_ore,5,0.0
CHN,BRA,Copper_ore,6,0.0
CHN,BRA,Copper_ore,7,0.0
CHN,BRA,Copper_ore,8,0.0
CHN,BRA,Copper_ore,9,0.0
CHN,BRA,Copper_ore,10,0.0
CHN,BRA,Copper_ore,11,0.0
CHN,BRA,Copper_ore,12,0.0
CHN,BRA,Copper_ore,13,0.0
CZE,BRA,Copper_ore,0,0.0
CZE,BRA,Copper_ore,1,0.0
CZE,BRA,Copper_ore,2,0.0
CZE,BRA,Copper_ore,3,0.0
CZE,BRA,Copper_ore,4,0.0
CZE,BRA,Copper_ore,5,0.0
CZE,BRA,Copper_ore,6,0.0
CZE,BRA,Copper_ore,7,0.0
CZE,BRA,Copper_ore,8,0.0
CZE,BRA,Copper_ore,9,0.0
CZE,BRA,Copper_ore,10,0.0
CZE,BRA,Copper_ore,11,0.0
CZE,BRA,Copper_ore,12,0.0
CZE,BRA,Copper_ore,13,0.0
DEU,BRA,Copper_ore,0,0.0
DEU,BRA,Copper_ore,1,0.0
DEU,BRA,Copper_ore,2,0.0
DEU,BRA,Copper_ore,3,0.0
DEU,BRA,Copper_ore,4,0.0
DEU,BRA,Copper_ore,5,0.0
DEU,BRA,Copper_ore,6,0.0
DEU,BRA,Copper_ore,7,0.0
DEU,BRA,Copper_ore,8,0.0
DEU,BRA,Copper_ore,9,0.0
DEU,BRA,Copper_ore,10,0.0
DEU,BRA,Copper_ore,11,0.0
DEU,BRA,Copper_ore,12,0.0
DEU,BRA,Copper_ore,13,0.0
ITA,BRA,Copper_ore,0,0.0
ITA,BRA,Copper_ore,1,0.0
ITA,BRA,Copper_ore,2,0.0
ITA,BRA,Copper_ore,3,0.0
ITA,BRA,Copper_ore,4,0.0
ITA,BRA,Copper_ore,5,0.0
ITA,BRA,Copper_ore,6,0.0
ITA,BRA,Copper_ore,7,0.0
ITA,BRA,Copper_ore,8,0.0
ITA,BRA,Copper_ore,9,0.0
ITA,BRA,Copper_ore,10,0.0
ITA,BRA,Copper_ore,11,0.0
