location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
AUT,1,104940.9863946492,42.308949999999996,4669.869779998599,84.380549,109610.8561746478,126.689499,865.192908961206,0.04449996079164651,1.9943900522229931
AUT,2,103570.9863946492,42.308949999999996,6529.699972945294,86.258843,110100.68636759449,128.567793,856.3628868358539,0.06304564820947421,2.038784772489036
AUT,3,102680.9863946492,42.308949999999996,6329.531731759738,86.35044599999999,109010.51812640893,128.659396,847.2798840623265,0.0616426853111101,2.0409498699447752
AUT,4,101790.9863946492,42.308949999999996,5881.480209107388,86.457622,107672.46660375659,128.766572,836.183373769992,0.057779970677409184,2.0434830455494644
AUT,5,101050.9863946492,42.308949999999996,5357.2587979916625,86.583018,106408.24519264085,128.891968,825.5614903221965,0.053015403304121904,2.046446862897803
AUT,6,100200.9863946492,42.308949999999996,4743.918975644396,86.72973099999999,104944.90537029359,129.038681,813.2825332451562,0.04734403468804299,2.0499145216319477
AUT,7,99500.9863946492,42.308949999999996,4684.3755340696,86.90138499999999,104185.36192871879,129.210335,806.3237505631326,0.04707868438097724,2.0539716773874086
AUT,8,143102.476240889,77.99134230769229,64126.96813246293,106.65819596153845,207229.44437335193,184.64953826923073,1122.2852020956493,0.44811920671809996,1.3675645630094349
AUT,9,142292.47624088897,77.99134230769226,64126.96813246292,106.89317396153845,206419.44437335187,184.88451626923072,1116.4777264136158,0.4506701255511322,1.370577435887978
AUT,10,141632.476240889,77.99134230769229,64126.96813246293,107.16809696153845,205759.44437335193,185.15943926923075,1111.2554951852483,0.4527702249828321,1.3741024810002334
AUT,11,96370.98639464917,42.30894999999998,5442.078602519484,87.93378199999998,101813.06499716865,130.24273199999996,781.7178235877967,0.056470093397546106,2.0783730629098573
AUT,12,95710.9863946492,42.308949999999996,5442.079845024484,88.31012499999999,101153.06623967367,130.61907499999998,774.4126670601034,0.05685951059562717,2.0872681784823306
AUT,13,94900.98639464918,42.30894999999997,5442.4162814526835,88.750446,100343.40267610186,131.05939599999996,765.6330315767814,0.0573483636810707,2.0976754563750712
BRA,0,1004403.4013270715,480.538,24162.649055648842,70.733,1028566.0503827203,551.271,1865.8083780621878,0.024056717673122032,0.14719543511647362
BRA,1,1002628.4013270715,480.538,24162.649055648842,70.733,1026791.0503827203,551.271,1862.588546073928,0.02409930640670795,0.14719543511647362
BRA,2,998988.4013270715,480.538,24162.649055648842,70.733,1023151.0503827203,551.271,1855.9856230106795,0.02418711671081547,0.14719543511647362
BRA,3,995648.4013270715,480.538,24162.649055648842,70.733,1019811.0503827203,551.271,1849.9268969031934,0.024268254760860496,0.14719543511647362
BRA,4,992458.4013270715,480.538,24162.649055648842,70.733,1016621.0503827203,551.271,1844.1402692735885,0.024346258768467896,0.14719543511647362
BRA,5,989872.2520470716,482.538,24028.357353368843,69.733,1013900.6094004405,552.271,1835.8751580300986,0.02427420033613208,0.1445129709991752
BRA,6,986532.2520470716,482.538,19974.163751184653,61.12498007999997,1006506.4157982563,543.66298008,1851.3425645611346,0.020246843131319747,0.1266739201472215
BRA,7,995942.2520470716,483.038,18833.934333912843,60.440999999999995,1014776.1863809844,543.479,1867.1856435685359,0.018910669062590073,0.12512680161809214
BRA,8,992702.2520470716,483.038,17084.64851198964,56.400999999999996,1009786.9005590612,539.439,1871.9204591419257,0.017210244538842373,0.11676307040025835
BRA,9,1143322.1869333321,569.8056371075824,221245.77006181204,70.33106185460163,1364567.9569951443,640.136698962184,2131.6821222833155,0.19351130642819672,0.12342991587730247
BRA,10,1549498.8180450697,800.5046,792140.509853583,108.646125,2341639.3278986528,909.150725,2575.6337904241927,0.5112236941574371,0.13572204956723546
BRA,11,1239373.3336470716,616.798,23635.41067519144,52.361,1263008.7443222632,669.159,1887.4568590159636,0.01907045281153511,0.08489165010262678
BRA,12,1259803.3336470716,617.798,21886.12485326824,48.321,1281689.4585003399,666.119,1924.1148480982224,0.017372651959817357,0.07821488577172474
BRA,13,1256163.3336470716,617.798,20136.83903134504,44.281,1276300.1726784166,662.079,1927.7158355398929,0.016030430511676307,0.07167553148440105
CHN,0,5372858.854949071,3888.156552483517,405927.9354296627,579.5130000000003,5778786.790378734,4467.669552483517,1293.4678186228846,0.07555157252190844,0.1490456961229719
CHN,1,5797052.888312069,4593.476390866781,428120.4311840256,560.881475798352,6225173.319496094,5154.357866665133,1207.7495355447213,0.0738513930150949,0.12210392044542862
CHN,2,6151679.471806714,5233.790667937781,365299.45294119563,442.9292106483519,6516978.92474791,5676.719878586133,1148.0184092457025,0.059382068687969074,0.0846287592971071
CHN,3,6797707.650304376,5976.153257218033,352028.1983991679,357.9717993317585,7149735.848703544,6334.125056549791,1128.7645546736358,0.05178631040177278,0.05990003668319551
CHN,4,7383150.457062214,6687.313292291016,286599.2975130874,209.61902958500028,7669749.754575301,6896.932321876016,1112.0523439454416,0.038818022086891946,0.03134577676009951
CHN,5,7945282.153460524,7346.866691283517,188187.58307136502,68.89949060000002,8133469.736531889,7415.766181883517,1096.7807691134733,0.023685449986115464,0.009378078233234296
CHN,6,8527997.720486103,8106.239305678329,243591.6475507791,198.228221,8771589.368036881,8304.467526678329,1056.2494632988703,0.028563756175217902,0.024453783502436616
CHN,7,9012699.850892873,8897.857174032,342257.16359637596,325.0042209999999,9354957.01448925,9222.861395032,1014.3226287156831,0.03797498743536534,0.03652612248581717
CHN,8,9757869.157169856,9934.868873966758,466436.91352103796,494.80671075000015,10224306.070690894,10429.675584716759,980.3091177325971,0.047801103499969654,0.04980505701958354
CHN,9,10993484.495785503,11237.9468312375,642153.8994596407,750.9437755249999,11635638.395245144,11988.8906067625,970.5350375523404,0.058412225869406455,0.06682215059406074
CHN,10,12362802.697336946,12454.861557305,845013.1008652042,1172.3858254299998,13207815.79820215,13627.247382734999,969.2211073335143,0.06835125671359515,0.09413077937766194
CHN,11,15541740.973507449,14231.736156487033,1835896.1635099119,2678.5295423217585,17377637.13701736,16910.26569880879,1027.6383261229003,0.11812680230865977,0.18820820684627754
CHN,12,16509011.843175735,14855.073541007034,2048357.517774444,3454.278150401758,18557369.36095018,18309.351691408792,1013.5459558438523,0.12407511347332187,0.23253187814024046
CHN,13,18233375.15355796,15958.706017327033,2557825.8088501617,4576.6612756817585,20791200.96240812,20535.367293008792,1012.4581978860649,0.14028262937106528,0.28678147656286707
CZE,0,212621.4945778452,5.225,6146.6136739215235,174.6431256043956,218768.10825176674,179.8681256043956,1216.269461399338,0.028908712574546965,33.42452164677428
CZE,1,207704.4945778452,5.225,6322.593199920071,175.831083,214027.0877777653,181.056083,1182.1038223706921,0.030440329241649786,33.6518819138756
CZE,2,230533.1971278452,6.175,23507.862550036192,195.8561625,254041.0596778814,202.03116250000002,1257.4350240541796,0.10197170230975282,31.717597165991904
CZE,3,226527.1971278452,6.175,23534.06633461498,199.5579125,250061.2634624602,205.7329125,1215.4655296704664,0.1038906878865104,32.31707085020243
CZE,4,222588.1971278452,6.175,23589.4807075367,207.3861769381456,246177.67783538188,213.56117693814562,1152.726733224003,0.10597812917271576,33.58480598188593
CZE,5,218804.1971278452,6.175,23574.091932601514,205.21193199439568,242378.28906044672,211.3869319943957,1146.6096166572524,0.10774058378243721,33.23270153755396
CZE,6,214865.1971278452,6.175,23015.059846984463,126.2275625,237880.25697482965,132.40256250000002,1796.643905398958,0.1071139493721287,20.44171052631579
CZE,7,211273.1971278452,6.175,23436.610798351987,128.4797195,234709.8079261972,134.6547195,1743.0492506888866,0.11093035518447744,20.806432307692305
CZE,8,207711.1971278452,6.175,42388.01573434533,134.51028553846155,250099.21286219053,140.68528553846156,1777.721187435886,0.20407188596701276,21.78304219246341
CZE,9,203994.1971278452,6.175,42243.15253580003,134.79713053846154,246237.34966364523,140.97213053846156,1746.709429183693,0.207080167625189,21.829494824042357
CZE,10,200624.1971278452,6.175,42243.152871408034,135.13273853846152,242867.34999925323,141.30773853846154,1718.7123119456683,0.2105586139466972,21.88384429772656
CZE,11,197254.1971278452,6.175,23046.022172837125,130.13200150000003,220300.2193006823,136.30700150000004,1616.2061880635108,0.11683412828929791,21.074008340080976
CZE,12,194076.1971278452,6.175,23046.022632252123,130.5914165,217122.21976009733,136.76641650000002,1587.540459979057,0.11874729087498995,21.148407530364373
CZE,13,267358.1971278452,8.825,22277.424443147804,143.5249315,289635.621570993,152.3499315,1901.1207863325687,0.08332426191703858,16.2634483286119
DEU,0,960745.2428416469,141.71912500000002,4515.010273576576,614.9501681043956,965260.2531152235,756.6692931043956,1275.669915393341,0.00469948751473626,4.339217929156672
DEU,1,947734.2428397094,141.71912500000002,4516.587074968005,616.0564375,952250.8299146774,757.7755625,1256.6396662002114,0.004765668339085113,4.347023999054468
DEU,2,935026.5481975987,152.615625,5383.330198036992,643.1913125,940409.8783956356,795.8069375,1181.7060571875645,0.005757408929633233,4.2144525667014765
DEU,3,920091.5481975987,152.615625,5388.6064215083425,646.8930624999999,925480.154619107,799.5086875,1157.5610985704357,0.005856598109247153,4.238707946843581
DEU,4,978266.8241424613,165.70912500000003,10497.387224901571,679.3354269381456,988764.2113673629,845.0445519381456,1170.0734702088666,0.010730597180481381,4.099565590839644
DEU,5,984948.4744124219,169.450125,11949.32851176591,683.1937819943957,996897.8029241879,852.6439069943958,1169.1842218614954,0.012131932605809017,4.031828138187539
DEU,6,990595.9609942408,173.09657225274728,13599.547618542767,605.4631469519508,1004195.5086127836,778.559719204698,1289.8117945770089,0.013728652401220353,3.4978344115785416
DEU,7,976514.2357195155,173.09657225274725,16390.486442350157,635.7707483323625,992904.7221618657,808.8673205851097,1227.5248324331226,0.016784687660260596,3.6729251195340873
DEU,8,1018445.1920689446,183.167125,29911.674242951714,763.7231994374998,1048356.8663118962,946.8903244374999,1107.1576498943239,0.029369940057537056,4.169542975779632
DEU,9,1004694.1920689446,183.167125,33814.208698298375,881.4681210076235,1038508.400767243,1064.6352460076234,975.4593459700344,0.033656219937596654,4.812370784373143
DEU,10,991240.1920689446,183.167125,36955.059306072115,988.1881240938736,1028195.2513750166,1171.3552490938737,877.7825959890465,0.03728163930574533,5.395008105815242
DEU,11,978263.4184689445,183.20712499999996,46616.05593486011,1038.377441587912,1024879.4744038046,1221.584566587912,838.9754605908806,0.04765184412989471,5.667778704501324
DEU,12,965955.4184689444,183.207125,48369.72478360305,1092.6182790879118,1014325.1432525475,1275.8254040879117,795.0344459379135,0.05007448983543141,5.963841630547457
DEU,13,952977.4184689444,183.20712499999996,62018.9155377512,1261.337847447912,1014996.3340066955,1444.544972447912,702.640868485176,0.06507910296278681,6.88476415667738
ITA,0,353983.67417569144,4.55198901098901,1270.999654358888,25.39435024175824,355254.67383005033,29.94633925274725,11863.041783895493,0.00359056009381963,5.578737158735102
ITA,1,347591.67417569144,5.329,1589.7496181299002,34.401837,349181.42379382136,39.730837,8788.675249751757,0.004573612477629011,6.455589604053293
ITA,2,338051.67417569144,6.079,1882.7737997949,37.001174000000006,339934.44797548634,43.08017400000001,7890.739902199241,0.005569485210762154,6.086720513242311
ITA,3,331891.67417569144,6.079,1882.7747350209,37.936400000000006,333774.4489107123,44.01540000000001,7583.128834696771,0.005672859193280718,6.2405658825464725
ITA,4,325989.67417569144,6.079,1882.7758292339,39.030613,327872.45000492537,45.109613,7268.349874890865,0.005775568916392063,6.42056473104129
ITA,5,320065.67417569144,6.079,1882.7771094639,40.310843000000006,321948.4512851553,46.389843000000006,6940.063394591684,0.005882471196928166,6.631163513735813
ITA,6,314141.6741756914,6.079,1864.1564301618362,41.26469107999998,316005.83060585323,47.34369107999998,6674.718920243795,0.005934126489436296,6.788072228985027
ITA,7,308217.6741756914,6.078999999999999,1771.599079108659,40.313217999999985,309989.27325480006,46.392217999999986,6681.923965239173,0.005747882835877885,6.631554202993912
ITA,8,302811.6741756914,6.078999999999999,1768.2930396356994,41.97164999999998,304579.9672153271,48.05064999999998,6338.727305776866,0.005839580143167583,6.904367494653725
ITA,9,297265.6741756914,6.078999999999999,1768.2954386416993,44.37065599999998,299033.96961433307,50.44965599999998,5927.373808343375,0.005948535576955289,7.299005757525907
ITA,10,292119.67417569144,6.079,1768.2982454787,47.177493,293887.97242117015,53.256493,5518.3500802647695,0.0060533349917923735,7.760732521796348
ITA,11,286692.90057569125,6.118999999999999,1758.193551349005,50.46149299999996,288451.09412704024,56.58049299999996,5098.066114889462,0.00613267209553665,8.246689491747013
ITA,12,281642.90057569137,6.119,1758.195431229699,54.30377199999999,283401.0960069211,60.42277199999999,4690.302788606275,0.006242640690164263,8.87461546004249
ITA,13,276614.9005756913,6.118999999999998,5220.8993302471,58.799238999999965,281835.7999059384,64.91823899999996,4341.396258545131,0.01887425196322164,9.609288936100667
JPN,0,3490543.462585976,142.61017098901098,21338.964424950438,338.1796203956044,3511882.4270109264,480.78979138461534,7304.403067496791,0.006113364481398385,2.3713569519642697
JPN,1,3483515.9001443563,151.948173264011,22817.6728955605,362.2915416856044,3506333.573039917,514.2397149496154,6818.4807028828245,0.006550184798816317,2.3843099518947186
JPN,2,3551398.5490547484,209.61805000000004,33967.29761986834,510.0635800000001,3585365.846674617,719.6816300000002,4981.877676486777,0.009564484850315993,2.4332998995076998
JPN,3,3516056.5490547484,209.61805000000004,33967.29761986834,510.0635800000001,3550023.846674617,719.6816300000002,4932.769850850043,0.009660623242535749,2.4332998995076998
JPN,4,3480714.5490547484,209.61805000000004,33967.29761986834,510.0635800000001,3514681.846674617,719.6816300000002,4883.66202521331,0.009758713948287652,2.4332998995076998
JPN,5,3445372.5490547484,209.61805000000004,33967.29761986834,510.0635800000001,3479339.846674617,719.6816300000002,4834.554199576577,0.009858817046994643,2.4332998995076998
JPN,6,3691413.042740846,300.08162971749965,61893.68637226636,741.649469292999,3753306.729113112,1041.7310990104986,3602.9515991969884,0.01676693603658906,2.471492406886741
JPN,7,3702064.4597481014,363.54919673703296,69909.09647933792,877.9481331724396,3771973.5562274395,1241.4973299094727,3038.245403638914,0.018883813947446697,2.414936248112489
JPN,8,3873101.229592269,495.7049999999999,93610.51268096588,1180.684,3966711.7422732348,1676.389,2366.2239147794667,0.024169394790339756,2.381827901675392
JPN,9,3915564.671391109,511.916,98598.219413679,1227.1096,4014162.890804788,1739.0256,2308.2828055002688,0.025181098433664575,2.3970917103587306
JPN,10,3957248.1131899487,528.1270000000001,103585.92614639213,1273.5352,4060834.039336341,1801.6622000000002,2253.9375246571417,0.026176252583488182,2.411418465634213
JPN,11,3922968.1131899487,528.1270000000001,104643.59852084093,1273.5352,4027611.7117107897,1801.6622000000002,2235.497704126106,0.02667459828924032,2.411418465634213
JPN,12,3887918.1131899487,528.1270000000001,104643.59852084093,1273.5352,3992561.7117107897,1801.6622000000002,2216.043446829705,0.02691507266210996,2.411418465634213
JPN,13,3855548.1131899487,528.1270000000001,104643.59852084093,1273.5352,3960191.7117107897,1801.6622000000002,2198.076704784498,0.027141043361085797,2.411418465634213
KOR,0,2655396.982940038,75.8970197802198,199836.46980058055,405.7694808351649,2855233.452740619,481.66650061538473,5927.8223606846805,0.07525672096656633,5.346316390421909
KOR,1,2631188.982940038,75.8970197802198,296666.93960219185,428.77289399865396,2927855.92254223,504.66991377887376,5801.526587188433,0.11275014509626827,5.6494035634110675
KOR,2,2602370.982940038,75.8970197802198,413107.26502648427,534.8644128241759,3015478.2479665224,610.7614326043957,4937.244048151477,0.15874264958171905,7.047238671202368
KOR,3,2602270.616077722,139.70261785796706,524803.7900853509,642.9368318628847,3127074.406163073,782.6394497208518,3995.549173094231,0.20167148906148835,4.602181703685368
KOR,4,2600502.4100429025,199.90576978021983,614323.7213654235,743.723760813187,3214826.131408326,943.6295305934068,3406.873171282234,0.23623270603132746,3.7203716612624587
KOR,5,2598067.784789766,246.2957697802198,674987.1368426457,820.073479813187,3273054.921632412,1066.3692495934067,3069.344809858674,0.25980351274678737,3.329628765223915
KOR,6,2611953.8647020054,318.04406457046724,855143.1938629418,1130.8897719998952,3467097.058564947,1448.9338365703625,2392.860854689951,0.3273959794693786,3.5557644300867945
KOR,7,2623453.680837909,408.24376703296707,961653.8554944217,1389.2378795379893,3585107.5363323307,1797.4816465709564,1994.5169082374866,0.36656025700719724,3.4029616413612107
KOR,8,2729006.500006429,454.81627767582415,1471927.6222728707,1714.00225417761,4200934.122279299,2168.8185318534343,1936.9689351968304,0.539363912203728,3.768559610347293
KOR,9,3026658.650438479,528.8410000000001,2140352.1696045445,1903.6407360000003,5167010.820043024,2432.4817360000006,2124.172503979295,0.7071666867006845,3.599646653720116
KOR,10,3060514.969163358,542.558,2362732.687475357,1977.6660669999999,5423247.656638715,2520.224067,2151.8910670091286,0.772004944031118,3.6450777004486157
KOR,11,2690805.680837909,408.24376703296707,2028115.3901298689,1783.1728186153848,4718921.070967779,2191.416585648352,2153.3655909479394,0.7537204951560529,4.367911925698519
KOR,12,2664185.680837909,408.24376703296707,2121644.106259987,1802.4226576153849,4785829.787097896,2210.666424648352,2164.881021278085,0.7963574466749299,4.415064731336934
KOR,13,2639105.680837909,408.24376703296707,2405098.2946958267,1838.4145376153847,5044203.975533736,2246.658304648352,2245.2030044342932,0.9113308012478736,4.503227449071932
ROE,0,4407540.280505089,2356.5747250000004,40916.120263706434,55.39349670329669,4448456.400768796,2411.968221703297,1844.3262895177618,0.009283209604386777,0.023505936864911713
ROE,1,4358587.280504126,2356.5747250000004,39808.485751771535,58.32073670329669,4398395.7662558975,2414.895461703297,1821.3607321757852,0.009133346010950406,0.024748095651113577
ROE,2,4311486.781413702,2374.009125,39845.88174439201,63.912063703296695,4351332.6631580945,2437.9211887032966,1784.8537037706787,0.009241796105269947,0.026921574576212588
ROE,3,4434091.687817179,2454.146325,47874.92161104732,67.9920007032967,4481966.609428226,2522.1383257032967,1777.0502766450895,0.01079700759066064,0.02770494978668262
ROE,4,4454089.8653698135,2504.2379250000004,53022.959873152744,72.71185427472525,4507112.825242966,2576.9497792747256,1749.0107341212831,0.011904330957801716,0.029035521564799098
ROE,5,4489270.095998918,2541.9995924000004,55759.68182540559,70.06549598241754,4545029.777824324,2612.065088382418,1740.0139828211322,0.012420656506076936,0.027563142099588614
ROE,6,4601415.180183103,2590.9745912725275,59744.58577693391,61.09374758241757,4661159.765960037,2652.068338854945,1757.556431585973,0.01298395894250875,0.02357944681827701
ROE,7,4622538.053941145,2613.427737747253,60897.0200067957,70.32171999999998,4683435.07394794,2683.749457747253,1745.1089036750952,0.013173935897591003,0.02690784940570676
ROE,8,4609989.725389897,2631.2484902747256,81501.22082562243,79.32393969230768,4691490.94621552,2710.5724299670333,1730.8118736648476,0.017679263009361554,0.030146882738553347
ROE,9,4593821.66119438,2633.648490274725,81501.22987802445,88.37634169230768,4675322.891072405,2722.0248319670327,1717.5900954929382,0.017741487565025405,0.03355662003439526
ROE,10,4585391.923298475,2776.1126608347254,81598.34864483673,145.63188747299444,4666990.271943312,2921.74454830772,1597.3300180012116,0.017795283371576976,0.05245892557876439
ROE,11,4577234.5775055885,2861.128490274725,61470.31659805777,349.8413897802197,4638704.894103646,3210.969880054945,1444.6429170566591,0.013429575337944916,0.1222739177808222
ROE,12,4576614.8525260715,2865.328490274725,61619.754429219654,415.7826310054944,4638234.606955291,3281.1111212802193,1413.6170448093665,0.013464046334423031,0.14510819000917746
ROE,13,4991268.587674817,2889.9872246747254,31209.261067895404,583.4987343654944,5022477.848742712,3473.4859590402198,1445.947358926565,0.006252771318490445,0.2019035687713701
ROW,0,5023063.983625292,640.4895390109892,79107.88075304538,180.90687423076923,5102171.864378337,821.3964132417584,6211.582838841341,0.015748929540003773,0.2824509429304907
ROW,1,5010429.522119166,654.7973666109892,95486.62916506764,216.13061087076926,5105916.151284234,870.9279774817585,5862.615834259586,0.019057573556025487,0.3300725108126023
ROW,2,4988999.751429259,725.1998144000002,113784.2115487481,250.59212136000008,5102783.962978007,975.7919357600002,5229.377058751444,0.02280701888512842,0.3455490699033472
ROW,3,5003569.4041399015,794.8964408000002,137002.36241322834,301.55077152,5140571.76655313,1096.4472123200003,4688.389654141274,0.027380925764689906,0.3793585630054062
ROW,4,5029758.879850298,924.0288653720606,164822.90151325756,362.28548297572803,5194581.781363556,1286.3143483477886,4038.3455164250922,0.03276954332215687,0.39207160788191786
ROW,5,5119825.514587843,1143.8506180595605,181527.2056072911,393.347131911978,5301352.720195134,1537.1977499715385,3448.712255982218,0.035455740647814725,0.3438798088680985
ROW,6,5379270.240827584,1383.6828721949998,143266.55344280848,314.3627624175824,5522536.7942703925,1698.0456346125823,3252.2899748394498,0.026633083490664594,0.2271927829235136
ROW,7,6088463.391718216,1606.25344499,168975.76460508263,369.0974742575824,6257439.156323299,1975.3509192475824,3167.7607737195262,0.027753433622501628,0.22978781798651973
ROW,8,6885581.414959554,1857.885628875,198057.99743712833,431.9633244175823,7083639.412396682,2289.8489532925823,3093.496364557623,0.028764164636384846,0.23250264585939437
ROW,9,7843807.918404628,2145.0919878624995,385493.59246761585,512.5538784923076,8229301.510872243,2657.6458663548074,3096.4627812355775,0.04914623056527146,0.23894261010365692
ROW,10,8911888.243628403,2469.751744415,828201.3458769551,603.3900426399999,9740089.589505358,3073.141787055,3169.4240827200206,0.09293219609986487,0.24431202205018485
ROW,11,11132562.209757768,3257.723936651276,320199.3809305935,702.5304499375826,11452761.59068836,3960.2543865888583,2891.925738273881,0.02876241559646858,0.2156507007956412
ROW,12,15303403.211603826,4914.645730127277,370555.20812223863,802.7928480400001,15673958.419726064,5717.438578167277,2741.430136141549,0.024213908697201723,0.1633470431284189
ROW,13,18739211.54650692,6387.1121150432755,402795.42917771346,872.64,19142006.97568463,7259.752115043276,2636.73010763268,0.021494790652107052,0.13662512639236604
USA,0,4263935.412972216,1191.4218272967032,431073.7176500266,416.58259436263734,4695009.130622243,1608.0044216593406,2919.773768891346,0.10109761895983849,0.3496516387548896
USA,1,4261748.216235705,1215.37086,445701.42715115444,423.2444972967033,4707449.643386859,1638.6153572967032,2872.821631034234,0.10458182992913441,0.3482430846636419
USA,2,4294836.645981558,1273.008,490129.0966242791,435.56263029670333,4784965.742605837,1708.5706302967033,2800.5665424407416,0.11412054451078271,0.34215231192317985
USA,3,4267276.645981558,1273.008,500489.4998113231,438.6877142967033,4767766.145792881,1711.6957142967033,2785.4052013864202,0.11728545893143065,0.3446071935892809
USA,4,4456075.608040244,1379.2927974627032,584197.3284978683,459.68811714362636,5040272.936538112,1838.9809146063296,2740.796762220386,0.1311013052480038,0.33327812483995556
USA,5,4891958.117294576,1610.1318856347034,753405.3223516933,505.1525251759341,5645363.439646269,2115.2844108106374,2668.8436839955743,0.1540089478052099,0.3137336324327285
USA,6,5123030.700611874,1742.900190909429,863406.6572096105,531.4287686814287,5986437.357821485,2274.3289595908577,2632.177430875444,0.16853435157171487,0.30491061476339276
USA,7,5741640.72641877,2071.2978000000003,1142192.910211129,590.2289999999999,6883833.636629899,2661.5268,2586.4228143898076,0.1989314491510423,0.2849561275061461
USA,8,6018040.989362004,2228.4900000000002,1282897.3720210218,621.288,7300938.3613830265,2849.7780000000002,2561.9323194238377,0.21317524661077902,0.2787932636000161
USA,9,6316244.0180262765,2398.0110000000004,1452857.166401541,655.7338027252746,7769101.184427817,3053.744802725275,2544.1226056265027,0.2300191636445888,0.2734490386930145
USA,10,6634289.812411589,2579.8608000000004,1657552.9362057908,691.3643067252747,8291842.748617379,3271.225106725275,2534.782070353481,0.2498463261440284,0.26798512025349375
USA,11,6598209.812411589,2579.8608000000004,1520411.2823167571,699.1213317252747,8118621.094728346,3278.982131725275,2475.9577114428002,0.23042784718012171,0.2709918813159511
USA,12,6561329.812411589,2579.8608000000004,1522856.4293703556,699.1213317252747,8084186.241781944,3278.982131725275,2465.4560217223125,0.23209569902882785,0.2709918813159511
USA,13,6527769.812411589,2579.8608000000004,1474284.5904821036,704.118251,8002054.402893692,3283.9790510000003,2436.6947165686083,0.22584812774478805,0.27292877623474876
TOTAL,0,28169686.503870003,9257.622000000001,1219615.567385337,2963.4193424780224,29389302.07125534,12221.041342478022,2404.811607101246,0.04329531914449187,0.3201058913917658
TOTAL,1,28472908.06957043,10025.884610522002,1370512.3715936146,3048.5070628533795,29843420.441164043,13074.391673375381,2282.585774291665,0.04813390919694321,0.30406364937154984
TOTAL,2,28823707.469848875,10881.939252118002,1518248.8586359033,3288.866206832528,30341956.32848478,14170.805458950528,2141.159612724785,0.052673614600900046,0.30223162716079316
TOTAL,3,29512694.84059834,11837.941265876001,1658113.0362298803,3379.0320827146434,31170807.87682822,15216.973348590644,2048.4236360784043,0.056183044116626786,0.2854408555358377
TOTAL,4,30338246.33258794,12907.906774906,1803596.61789557,3459.8683696685584,32141842.95048351,16367.775144574558,1963.727059211074,0.05944960028748365,0.2680425594949925
TOTAL,5,31415226.279344056,14108.013682158002,1955275.382875404,3471.962133472308,33370501.662219457,17579.975815630307,1898.210896999633,0.06223973577300077,0.24609857997679704
TOTAL,6,32908354.425491013,15456.950874596,2291404.9267240446,3923.4182900512305,35199759.35221506,19380.36916464723,1816.258454788613,0.06962988477324494,0.2538287351679105
TOTAL,7,34751153.989021786,16976.326642792,2812205.288101542,4599.640738800374,37563359.27712333,21575.967381592374,1740.9814639027804,0.08092408352798712,0.27094440602987224
TOTAL,8,36936509.79132278,18691.1429881,3751464.180568507,5656.035523975,40687973.97189129,24347.178512075003,1671.1576641914405,0.10156520477334895,0.30260511770607074
