technology,edge,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
Aluminium_transport,JPN-CHN,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CHN,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-CZE,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-DEU,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ITA,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-KOR,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROE,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-ROW,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,JPN-USA,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUS,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-AUT,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-BRA,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CHN,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-CZE,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-DEU,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ITA,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-JPN,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROE,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-ROW,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,KOR-USA,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUS,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-AUT,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-BRA,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CHN,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-CZE,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,10,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,11,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,12,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-DEU,13,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,ROE-ITA,10,0.0,0.0,0.0,0.0,0.0
