technology,edge,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Bauxite_transport,CZE-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-JPN,10,1.0,1.0,1.0,1.0,1.0,0.0
Bauxite_transport,CZE-JPN,11,1.0,1.0,1.0,1.0,1.0,0.0
Bauxite_transport,CZE-JPN,12,1.0,1.0,1.0,1.0,1.0,0.0
Bauxite_transport,CZE-JPN,13,1.0,1.0,1.0,1.0,1.0,0.0
Bauxite_transport,CZE-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,CZE-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
