technology,location,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Copper_mining,JPN,10,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001
Copper_mining,JPN,11,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001
Copper_mining,JPN,12,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001
Copper_mining,JPN,13,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001,577.4329200000001
Copper_mining,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,5,490.5827760000001,490.5827760000001,490.5827760000001,0.0,490.5827760000001,490.5827760000001
Copper_mining,KOR,6,490.5827760000001,490.5827760000001,490.5827760000001,0.0,490.5827760000001,490.5827760000001
Copper_mining,KOR,7,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001
Copper_mining,KOR,8,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001
Copper_mining,KOR,9,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001
Copper_mining,KOR,10,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001
Copper_mining,KOR,11,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001
Copper_mining,KOR,12,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001
Copper_mining,KOR,13,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001,490.5827760000001
Copper_mining,ROE,0,1635995.7420480002,1635995.7420480002,1635995.7420480002,1275481.36831395,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,1,1635995.7420480002,1635995.7420480002,1635995.7420480002,1430736.6442486881,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,2,1635995.7420480002,1635995.7420480002,1635995.7420480002,1603733.4786330878,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,3,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,4,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,5,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,6,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,7,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,8,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,9,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,10,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,11,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,12,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,13,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,ROW,5,44842.66105941781,44842.661059417725,44842.661059417725,0.0,44842.66105941781,44842.661059417725
Copper_mining,ROW,6,317103.6534960723,317103.65349607234,317103.6534960723,0.0,317103.6534960723,317103.6534960723
Copper_mining,ROW,7,623764.8952886626,623764.8952886626,623764.8952886626,29763.03232646281,623764.8952886625,471021.0544939697
Copper_mining,ROW,8,969872.6330227989,969872.6330227989,969872.6330227989,375870.7700605992,969872.6330227989,491750.4024215145
Copper_mining,ROW,9,1361270.306350275,1361270.306350275,1361270.3063502742,767268.4433880748,1361270.306350275,750675.5303502745
Copper_mining,ROW,10,1804728.8716665527,1804728.8716665527,1804728.8716665527,1210727.0087043531,1804728.8716665527,1194134.0956665531
Copper_mining,ROW,11,2308099.396290103,2308099.396290102,2308099.396290102,1714097.5333279027,2308099.396290102,1697504.620290102
Copper_mining,ROW,12,2794453.776167625,2880490.650143807,2880490.6501438073,2286488.787181607,2880490.6501438073,2269895.874143807
Copper_mining,ROW,13,3196770.4762349403,3532476.9806055576,3532476.9806055576,2938475.1176433577,3532476.980605558,2921882.2046055575
Copper_mining,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,USA,7,0.0,0.0,0.0,0.0,0.0,175004.1651378403
Copper_mining,USA,8,0.0,0.0,0.0,0.0,0.0,547802.0021290893
Copper_mining,USA,9,0.0,0.0,0.0,0.0,0.0,699580.608
Copper_mining,USA,10,0.0,0.0,0.0,0.0,0.0,699580.608
Copper_mining,USA,11,0.0,0.0,0.0,0.0,0.0,699580.608
Copper_mining,USA,12,0.0,0.0,0.0,0.0,0.0,699580.608
Copper_mining,USA,13,0.0,0.0,0.0,0.0,0.0,699580.608
Copper_recycling,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,AUT,0,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,1,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,2,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,3,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,4,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,5,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,6,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,7,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,8,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,9,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,10,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,11,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,12,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,AUT,13,0.0,0.0,0.0,1404.8013201,0.0,0.0
Copper_recycling,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,DEU,0,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,1,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,2,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,3,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,4,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,5,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,6,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,7,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,8,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,9,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,10,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,11,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,12,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,DEU,13,0.0,0.0,0.0,15230.636449689599,0.0,0.0
Copper_recycling,ITA,0,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,1,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,2,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,3,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,4,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,5,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,6,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,7,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,8,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,9,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,10,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,11,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,12,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,ITA,13,0.0,0.0,0.0,97.322622165,0.0,0.0
Copper_recycling,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROE,0,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,1,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,2,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,3,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,4,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,5,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,6,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,7,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,8,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,9,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,10,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,11,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,12,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROE,13,0.0,0.0,0.0,26299.044480024004,0.0,0.0
Copper_recycling,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,AUT,0,70.50048,70.50048,70.50048,0.0,70.50048,70.50048
Copper_refinement,AUT,1,70.50048,70.50048,70.50048,0.0,70.50048,70.50048
Copper_refinement,AUT,2,70.50048,70.50048,70.50048,0.0,70.50048,70.50048
Copper_refinement,AUT,3,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,4,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,5,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,6,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,7,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,8,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,9,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,10,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,11,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,12,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,AUT,13,70.50048,70.50048,70.50048,70.50048,70.50048,70.50048
Copper_refinement,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,BRA,5,175.4628,175.4628,175.4628,0.0,175.4628,175.4628
Copper_refinement,BRA,6,175.4628,175.4628,175.4628,0.0,175.4628,175.4628
Copper_refinement,BRA,7,175.4628,175.4628,175.4628,175.4628,175.4628,175.4628
Copper_refinement,BRA,8,175.4628,175.4628,175.4628,175.4628,175.4628,175.4628
Copper_refinement,BRA,9,175.4628,175.4628,175.4628,175.4628,175.4628,175.4628
Copper_refinement,BRA,10,175.4628,175.4628,175.4628,175.4628,175.4628,175.4628
Copper_refinement,BRA,11,175.4628,175.4628,175.4628,175.4628,175.4628,175.4628
Copper_refinement,BRA,12,175.4628,175.4628,175.4628,175.4628,175.4628,175.4628
Copper_refinement,BRA,13,175.4628,175.4628,175.4628,175.4628,175.4628,175.4628
Copper_refinement,CHN,0,12599.73488399999,12599.73488399998,12599.734884,0.0,12599.73488399999,12599.73488399998
Copper_refinement,CHN,1,21106.65387752684,21106.65387752684,21106.653877526842,0.0,21106.65387752684,21106.65387752684
Copper_refinement,CHN,2,30585.68798689444,30585.68798689444,30585.687986894434,0.0,30585.68798689444,30585.687986894427
Copper_refinement,CHN,3,41171.432467108134,41171.43246710814,41171.43246710815,8583.507139108144,41171.43246710815,41171.432467108134
Copper_refinement,CHN,4,53019.086884393204,53019.0868843932,53019.086884393204,20431.161556393217,53019.086884393204,53019.0868843932
Copper_refinement,CHN,5,63646.65600000001,63646.65600000001,63646.65600000001,33719.86271631051,63646.65600000001,63646.65600000001
Copper_refinement,CHN,6,63646.65600000001,63646.65600000001,63646.65600000001,48656.55137753361,63646.65600000001,63646.65600000001
Copper_refinement,CHN,7,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001
Copper_refinement,CHN,8,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001
Copper_refinement,CHN,9,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001
Copper_refinement,CHN,10,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001
Copper_refinement,CHN,11,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001
Copper_refinement,CHN,12,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001
Copper_refinement,CHN,13,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001,63646.65600000001
Copper_refinement,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,DEU,0,74.2848,74.2848,74.2848,0.0,74.2848,74.2848
Copper_refinement,DEU,1,74.2848,74.2848,74.2848,0.0,74.2848,74.2848
Copper_refinement,DEU,2,74.2848,74.2848,74.2848,0.0,74.2848,74.2848
Copper_refinement,DEU,3,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,4,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,5,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,6,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,7,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,8,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,9,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,10,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,11,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,12,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,DEU,13,74.2848,74.2848,74.2848,74.2848,74.2848,74.2848
Copper_refinement,ITA,0,348.3852,348.3852,348.3852,0.0,348.3852,348.3852
Copper_refinement,ITA,1,348.3852,348.3852,348.3852,0.0,348.3852,348.3852
Copper_refinement,ITA,2,348.3852,348.3852,348.3852,0.0,348.3852,348.3852
Copper_refinement,ITA,3,348.3852,348.3852,348.3852,348.3852,348.3852,348.3852
Copper_refinement,ITA,4,348.3852,348.3852,348.3852,348.3852,348.3852,348.3852
Copper_refinement,ITA,5,348.3852,348.3852,348.3852,348.3852,348.3852,348.3852
Copper_refinement,ITA,6,348.3852,348.3852,348.3852,348.3852,348.3852,348.3852
Copper_refinement,ITA,7,348.3852,348.3852,348.3852,348.3852,348.3852,348.3852
Copper_refinement,ITA,8,348.3852,348.3852,348.3852,348.3852,348.3852,348.3852
Copper_refinement,ITA,9,348.3852,348.3852,348.3852,348.3852,348.3852,348.3852
Copper_refinement,ITA,10,348.3852,348.3852,348.3852,348.3852,348.3852,348.3852
