technology,location,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
Bauxite_transport,USA-CHN,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CHN,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-CZE,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-DEU,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ITA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-JPN,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-KOR,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROE,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,USA-ROW,13,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-AUT,0,1499.9999999999982,1499.9999999999995,1500.0,1500.0,1499.9999999999982
Compressor_transport,AUS-AUT,1,1500.0,1500.0,1500.0,1500.0,1500.0
Compressor_transport,AUS-AUT,2,1500.0,1500.0,1500.0,1500.0,1500.0
Compressor_transport,AUS-AUT,3,2000.0,1500.0,1500.0,1500.0,2000.0
Compressor_transport,AUS-AUT,4,2000.0,1500.0,1500.0,1500.0,2000.0
Compressor_transport,AUS-AUT,5,2000.0,1500.0,1500.0,1500.0,2000.0
Compressor_transport,AUS-AUT,6,2000.0,2250.0,1500.0,1500.0,2000.0
Compressor_transport,AUS-AUT,7,2250.0,2250.0,1500.0,1500.0,2250.0
Compressor_transport,AUS-AUT,8,2500.0,2500.0,1500.0,1500.0,2500.0
Compressor_transport,AUS-AUT,9,2500.0,2500.0,1500.0,1500.0,2500.0
Compressor_transport,AUS-AUT,10,2500.0,2750.0,1500.0,2000.0,2500.0
Compressor_transport,AUS-AUT,11,2500.0,2750.0,1500.0,2250.0,2500.0
Compressor_transport,AUS-AUT,12,2500.0,2750.0,1500.0,2250.0,2500.0
Compressor_transport,AUS-AUT,13,2500.0,2750.0,1500.0,3000.0,2500.0
Compressor_transport,AUS-BRA,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,3,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,4,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,5,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,6,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,7,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,8,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,9,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,10,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,11,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,12,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-BRA,13,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-CHN,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-CHN,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-CHN,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-CHN,3,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-CHN,4,0.0,12500.0,0.0,0.0,0.0
Compressor_transport,AUS-CHN,5,0.0,12500.0,0.0,0.0,0.0
Compressor_transport,AUS-CHN,6,6250.0,27000.0,0.0,0.0,6250.0
Compressor_transport,AUS-CHN,7,32500.0,33500.0,0.0,0.0,32500.0
Compressor_transport,AUS-CHN,8,32500.0,33500.0,0.0,0.0,32500.0
Compressor_transport,AUS-CHN,9,32500.0,33500.0,0.0,0.0,32500.0
Compressor_transport,AUS-CHN,10,32500.0,33500.0,0.0,0.0,32500.0
Compressor_transport,AUS-CHN,11,32500.0,46000.0,0.0,0.0,32500.0
Compressor_transport,AUS-CHN,12,32500.0,46000.0,0.0,0.0,32500.0
Compressor_transport,AUS-CHN,13,32500.0,173750.0,184750.0,0.0,32500.0
Compressor_transport,AUS-CZE,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-CZE,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-CZE,2,0.0,0.0,55500.0,0.0,0.0
Compressor_transport,AUS-CZE,3,0.0,0.0,55500.0,0.0,0.0
Compressor_transport,AUS-CZE,4,0.0,0.0,55500.0,0.0,0.0
Compressor_transport,AUS-CZE,5,0.0,0.0,55500.0,0.0,0.0
Compressor_transport,AUS-CZE,6,0.0,0.0,55500.0,0.0,0.0
Compressor_transport,AUS-CZE,7,0.0,0.0,55500.0,0.0,0.0
Compressor_transport,AUS-CZE,8,250.0,250.0,55500.0,0.0,250.0
Compressor_transport,AUS-CZE,9,250.0,250.0,55500.0,250.0,250.0
Compressor_transport,AUS-CZE,10,250.0,500.0,55500.0,500.0,250.0
Compressor_transport,AUS-CZE,11,250.0,500.0,55500.0,1000.0,250.0
Compressor_transport,AUS-CZE,12,250.0,500.0,55500.0,1000.0,250.0
Compressor_transport,AUS-CZE,13,250.0,500.0,55500.0,1000.0,250.0
Compressor_transport,AUS-DEU,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-DEU,1,0.0,0.0,17250.0,0.0,0.0
Compressor_transport,AUS-DEU,2,0.0,0.0,17250.0,0.0,0.0
Compressor_transport,AUS-DEU,3,0.0,0.0,17250.0,0.0,0.0
Compressor_transport,AUS-DEU,4,0.0,0.0,17250.0,0.0,0.0
Compressor_transport,AUS-DEU,5,0.0,0.0,17250.0,0.0,0.0
Compressor_transport,AUS-DEU,6,0.0,0.0,17250.0,0.0,0.0
Compressor_transport,AUS-DEU,7,750.0,0.0,17250.0,0.0,750.0
Compressor_transport,AUS-DEU,8,750.0,0.0,113250.0,0.0,750.0
Compressor_transport,AUS-DEU,9,750.0,0.0,113250.0,2250.0,750.0
Compressor_transport,AUS-DEU,10,750.0,0.0,113250.0,2250.0,750.0
Compressor_transport,AUS-DEU,11,750.0,0.0,113250.0,2250.0,750.0
Compressor_transport,AUS-DEU,12,750.0,0.0,113250.0,2250.0,750.0
Compressor_transport,AUS-DEU,13,750.0,0.0,113250.0,2250.0,750.0
Compressor_transport,AUS-ITA,0,4000.0,2820.0000000000005,4000.0,3849.9999999999995,4000.0
Compressor_transport,AUS-ITA,1,4000.0,3000.0,4000.0,4000.0,4000.0
Compressor_transport,AUS-ITA,2,4000.0,3000.0,4000.0,4000.0,4000.0
Compressor_transport,AUS-ITA,3,4000.0,3000.0,4000.0,4000.0,4000.0
Compressor_transport,AUS-ITA,4,66000.0,3000.0,4000.0,4000.0,66000.0
Compressor_transport,AUS-ITA,5,66000.0,3000.0,4000.0,4000.0,66000.0
Compressor_transport,AUS-ITA,6,66000.0,3000.0,4000.0,9250.0,66000.0
Compressor_transport,AUS-ITA,7,66000.0,4750.0,4000.0,11000.0,66000.0
Compressor_transport,AUS-ITA,8,66000.0,4750.0,4000.0,11000.0,66000.0
Compressor_transport,AUS-ITA,9,66000.0,4750.0,4000.0,15500.0,66000.0
Compressor_transport,AUS-ITA,10,66000.0,6000.0,4000.0,18250.0,66000.0
Compressor_transport,AUS-ITA,11,66000.0,6000.0,4000.0,18250.0,66000.0
Compressor_transport,AUS-ITA,12,66000.0,6000.0,4000.0,20500.0,66000.0
Compressor_transport,AUS-ITA,13,66000.0,6000.0,4000.0,21250.0,66000.0
Compressor_transport,AUS-JPN,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,2,0.0,63000.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,3,0.0,63000.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,4,0.0,63000.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,5,0.0,63000.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,6,0.0,63000.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,7,0.0,63000.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,8,0.0,63000.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,9,0.0,63000.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,10,0.0,63000.0,0.0,0.0,0.0
Compressor_transport,AUS-JPN,11,59250.0,63000.0,0.0,0.0,59250.0
Compressor_transport,AUS-JPN,12,59250.0,63000.0,0.0,0.0,59250.0
Compressor_transport,AUS-JPN,13,59250.0,63000.0,0.0,0.0,59250.0
Compressor_transport,AUS-KOR,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,1,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,2,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,3,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,4,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,5,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,6,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,7,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,8,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,9,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,10,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,11,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,12,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-KOR,13,0.0,59750.0,0.0,0.0,0.0
Compressor_transport,AUS-ROE,0,14000.0,101250.0,14000.0,0.0,14000.0
Compressor_transport,AUS-ROE,1,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,2,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,3,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,4,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,5,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,6,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,7,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,8,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,9,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,10,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,11,92250.0,101250.0,146000.0,92250.0,92250.0
Compressor_transport,AUS-ROE,12,92250.0,101250.0,146000.0,94750.0,92250.0
Compressor_transport,AUS-ROE,13,92250.0,101250.0,146000.0,114000.0,92250.0
Compressor_transport,AUS-ROW,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-ROW,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-ROW,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUS-ROW,3,52250.0,0.0,0.0,52250.0,52250.0
Compressor_transport,AUS-ROW,4,52250.0,0.0,0.0,52250.0,52250.0
Compressor_transport,AUS-ROW,5,52250.0,0.0,0.0,52250.0,52250.0
Compressor_transport,AUS-ROW,6,52250.0,0.0,0.0,52250.0,52250.0
Compressor_transport,AUS-ROW,7,52250.0,0.0,0.0,52250.0,52250.0
Compressor_transport,AUS-ROW,8,52250.0,0.0,0.0,52250.0,52250.0
Compressor_transport,AUS-ROW,9,52250.0,0.0,0.0,52250.0,52250.0
Compressor_transport,AUS-ROW,10,92000.0,0.0,0.0,52250.0,92000.0
Compressor_transport,AUS-ROW,11,92000.0,0.0,0.0,52250.0,92000.0
Compressor_transport,AUS-ROW,12,92000.0,150750.0,0.0,52250.0,92000.0
Compressor_transport,AUS-ROW,13,136750.0,150750.0,0.0,52250.0,136750.0
Compressor_transport,AUS-USA,0,96420.0,26000.0,112070.0,112070.0,96420.0
Compressor_transport,AUS-USA,1,96500.0,26000.0,112250.0,112250.0,96500.0
Compressor_transport,AUS-USA,2,96500.0,26000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,3,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,4,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,5,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,6,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,7,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,8,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,9,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,10,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,11,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,12,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUS-USA,13,96500.0,101000.0,112250.0,112500.0,96500.0
Compressor_transport,AUT-AUS,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,3,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,4,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,5,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,6,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,7,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,8,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,9,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,10,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,11,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,12,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-AUS,13,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,3,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,4,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,5,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,6,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,7,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,8,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,9,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,10,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,11,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,12,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-BRA,13,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,3,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,4,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,5,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,6,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,7,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,8,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,9,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,10,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,11,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,12,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CHN,13,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,3,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,4,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,5,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,6,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,7,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,8,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,9,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,10,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,11,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,12,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-CZE,13,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,3,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,4,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,5,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,6,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,7,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,8,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,9,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,10,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,11,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,12,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-DEU,13,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,3,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,4,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,5,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,6,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,7,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,8,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,9,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,10,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,11,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,12,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-ITA,13,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-JPN,0,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-JPN,1,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-JPN,2,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-JPN,3,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-JPN,4,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-JPN,5,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-JPN,6,0.0,0.0,0.0,0.0,0.0
Compressor_transport,AUT-JPN,7,0.0,0.0,0.0,0.0,0.0
