technology,location,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
HP_transport,ROW-JPN,12,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-JPN,13,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,1,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,2,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,3,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,4,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,5,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,6,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,7,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,8,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,9,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,10,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,11,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,12,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-KOR,13,0.0,0.0,0.0,0.0,0.0
HP_transport,ROW-ROE,0,738.0519999999997,1520.9630000000018,3814.356,2410.321000000002,822.4539999999885
HP_transport,ROW-ROE,1,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,2,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,3,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,4,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,5,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,6,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,7,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,8,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,9,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,10,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,11,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,12,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-ROE,13,738.0519999999997,1520.9630000000018,3814.356,3174.773000000001,822.4539999999885
HP_transport,ROW-USA,0,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,1,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,2,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,3,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,4,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,5,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,6,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,7,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,8,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,9,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,10,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,11,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,12,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,ROW-USA,13,2814.0039999999963,2544.5559999999964,1241.4830000000006,1049.4099999999994,2814.0039999999967
HP_transport,USA-AUS,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUS,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUS,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUS,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUS,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUS,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUS,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUS,7,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUS,8,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUS,9,0.0,678.0710000000009,0.0,0.0,0.0
HP_transport,USA-AUS,10,0.0,1179.2909999999993,0.0,0.0,0.0
HP_transport,USA-AUS,11,0.0,1179.2909999999993,0.0,0.0,0.0
HP_transport,USA-AUS,12,0.0,1179.2909999999993,0.0,0.0,0.0
HP_transport,USA-AUS,13,0.0,1179.2909999999993,0.0,0.0,0.0
HP_transport,USA-AUT,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,7,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,8,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,9,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-AUT,10,0.0,274.92300000000023,0.0,0.0,0.0
HP_transport,USA-AUT,11,0.0,274.92300000000023,0.0,0.0,0.0
HP_transport,USA-AUT,12,0.0,274.92300000000023,0.0,0.0,0.0
HP_transport,USA-AUT,13,0.0,274.92300000000023,0.0,0.0,0.0
HP_transport,USA-BRA,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,7,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,8,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,9,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,10,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,11,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,12,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-BRA,13,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,7,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,8,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,9,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,10,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,11,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,12,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CHN,13,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CZE,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CZE,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CZE,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CZE,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CZE,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CZE,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CZE,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-CZE,7,0.0,0.0,0.0,4.711000000000132,0.0
HP_transport,USA-CZE,8,0.0,0.0,0.0,4.711000000000132,0.0
HP_transport,USA-CZE,9,0.0,0.0,0.0,4.711000000000132,0.0
HP_transport,USA-CZE,10,0.0,335.60799999999966,0.0,4.711000000000132,0.0
HP_transport,USA-CZE,11,0.0,335.60799999999966,0.0,4.711000000000132,0.0
HP_transport,USA-CZE,12,0.0,335.60799999999966,0.0,4.711000000000132,0.0
HP_transport,USA-CZE,13,0.0,335.60799999999966,0.0,4.711000000000132,0.0
HP_transport,USA-DEU,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-DEU,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-DEU,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-DEU,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-DEU,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-DEU,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-DEU,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-DEU,7,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-DEU,8,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-DEU,9,0.0,528.8479999999995,0.0,0.0,0.0
HP_transport,USA-DEU,10,824.9259999999996,528.8479999999995,0.0,0.0,1318.6319999999996
HP_transport,USA-DEU,11,824.9259999999996,528.8479999999995,0.0,0.0,1318.6319999999996
HP_transport,USA-DEU,12,824.9259999999996,528.8479999999995,0.0,0.0,1318.6319999999996
HP_transport,USA-DEU,13,824.9259999999996,528.8479999999995,0.0,0.0,1318.6319999999996
HP_transport,USA-ITA,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ITA,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ITA,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ITA,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ITA,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ITA,5,0.0,0.0,0.0,109.00600000000082,0.0
HP_transport,USA-ITA,6,0.0,0.0,0.0,1538.2529999999933,0.0
HP_transport,USA-ITA,7,0.0,0.0,0.0,1538.2529999999933,0.0
HP_transport,USA-ITA,8,0.0,0.0,0.0,1538.2529999999933,0.0
HP_transport,USA-ITA,9,1521.6770000000083,2350.9645000000132,0.0,1607.671999999998,0.0
HP_transport,USA-ITA,10,3940.2980000000125,3637.314000000008,0.0,1607.671999999998,0.0
HP_transport,USA-ITA,11,6175.013000000012,3637.314000000008,0.0,1607.671999999998,0.0
HP_transport,USA-ITA,12,6175.013000000012,3637.314000000008,0.0,1607.671999999998,0.0
HP_transport,USA-ITA,13,6175.013000000012,3637.314000000008,0.0,1607.671999999998,0.0
HP_transport,USA-JPN,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,7,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,8,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,9,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,10,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,11,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,12,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-JPN,13,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,7,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,8,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,9,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,10,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,11,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,12,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-KOR,13,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,7,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,8,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROE,9,0.0,0.0,0.0,0.0,3808.03200000002
HP_transport,USA-ROE,10,3612.8549999999927,0.0,0.0,0.0,8122.294000000013
HP_transport,USA-ROE,11,3612.8549999999927,0.0,0.0,0.0,8122.294000000013
HP_transport,USA-ROE,12,3612.8549999999927,0.0,0.0,0.0,11191.287000000011
HP_transport,USA-ROE,13,3612.8549999999927,0.0,0.0,0.0,11191.287000000011
HP_transport,USA-ROW,0,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,1,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,2,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,3,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,4,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,5,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,6,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,7,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,8,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,9,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,10,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,11,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,12,0.0,0.0,0.0,0.0,0.0
HP_transport,USA-ROW,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-AUT,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-BRA,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CHN,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-CZE,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-DEU,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ITA,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-JPN,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-KOR,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROE,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-ROW,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,10,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,11,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,12,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUS-USA,13,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,0,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,1,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,2,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,3,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,4,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,5,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,6,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,7,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,8,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,9,0.0,0.0,0.0,0.0,0.0
Iron_transport,AUT-AUS,10,0.0,0.0,0.0,0.0,0.0
